so,thread_limit,size,x,y,z,execution time,begin temperature,end temperature
4,512,800,2,4,8,6.453259,60,62
4,512,800,2,4,16,3.396791,60,61
4,512,800,2,4,32,1.800903,60,61
4,512,800,2,4,64,1.203148,60,61
4,512,800,2,8,2,12.246721,60,63
4,512,800,2,8,4,6.478418,60,62
4,512,800,2,8,8,3.376806,60,61
4,512,800,2,8,16,1.827735,60,61
4,512,800,2,8,32,1.24981,60,61
4,512,800,2,8,64,0.990834,60,61
4,512,800,2,16,2,6.370265,60,62
4,512,800,2,16,4,3.36961,60,61
4,512,800,2,16,8,1.838088,60,61
4,512,800,2,16,16,1.288425,60,61
4,512,800,2,16,32,1.038336,60,61
4,512,800,2,32,2,3.453768,60,61
4,512,800,2,32,4,1.864278,60,61
4,512,800,2,32,8,1.379212,60,61
4,512,800,2,32,16,1.1194,60,61
4,512,800,2,64,2,1.967905,60,61
4,512,800,2,64,4,1.494498,60,61
4,512,800,2,64,8,1.205295,60,61
4,512,800,4,2,2,23.310765,60,65
4,512,800,4,2,4,12.172879,60,63
4,512,800,4,2,8,6.07812,60,62
4,512,800,4,2,16,3.14776,60,61
4,512,800,4,2,32,1.669843,60,61
4,512,800,4,2,64,1.153938,60,61
4,512,800,4,4,2,12.287505,60,63
4,512,800,4,4,4,6.518153,60,62
4,512,800,4,4,8,3.365062,60,62
4,512,800,4,4,16,1.789762,61,61
4,512,800,4,4,32,1.192805,60,61
4,512,800,4,4,64,0.876832,60,61
4,512,800,4,8,2,6.319531,60,62
4,512,800,4,8,4,3.392032,60,61
4,512,800,4,8,8,1.822101,60,61
4,512,800,4,8,16,1.204906,60,61
4,512,800,4,8,32,0.903325,60,61
4,512,800,4,16,2,3.373098,60,61
4,512,800,4,16,4,1.829098,60,61
4,512,800,4,16,8,1.229922,60,61
4,512,800,4,16,16,0.945124,60,60
4,512,800,4,32,2,1.916876,60,61
4,512,800,4,32,4,1.356725,60,61
4,512,800,4,32,8,1.037394,60,61
4,512,800,4,64,2,1.441287,60,61
4,512,800,4,64,4,1.193538,60,61
4,512,800,8,2,2,12.068057,60,63
4,512,800,8,2,4,6.302188,60,62
4,512,800,8,2,8,3.17652,60,61
4,512,800,8,2,16,1.680884,60,61
4,512,800,8,2,32,1.229428,60,61
4,512,800,8,2,64,0.929214,60,60
4,512,800,8,4,2,6.348436,60,62
4,512,800,8,4,4,3.430168,60,61
4,512,800,8,4,8,1.798401,60,61
4,512,800,8,4,16,1.272827,60,61
4,512,800,8,4,32,0.89178,60,60
4,512,800,8,8,2,3.355678,60,61
4,512,800,8,8,4,1.848082,60,61
4,512,800,8,8,8,1.325917,60,61
4,512,800,8,8,16,0.902014,60,61
4,512,800,8,16,2,1.887599,60,61
4,512,800,8,16,4,1.379219,60,61
4,512,800,8,16,8,0.933151,60,61
4,512,800,8,32,2,1.460619,60,61
4,512,800,8,32,4,1.107819,60,61
4,512,800,8,64,2,1.208712,60,61
4,512,800,16,2,2,6.291068,60,62
4,512,800,16,2,4,3.348892,60,61
4,512,800,16,2,8,1.735751,60,61
4,512,800,16,2,16,1.26846,60,61
4,512,800,16,2,32,0.987772,60,61
4,512,800,16,4,2,3.386035,60,61
4,512,800,16,4,4,1.866107,60,61
4,512,800,16,4,8,1.353634,60,61
4,512,800,16,4,16,0.999194,60,60
4,512,800,16,8,2,1.893757,60,61
4,512,800,16,8,4,1.39649,60,61
4,512,800,16,8,8,1.081034,60,61
4,512,800,16,16,2,1.452438,60,61
4,512,800,16,16,4,1.17804,60,61
4,512,800,16,32,2,1.223954,60,61
4,512,800,32,2,2,3.492277,60,61
4,512,800,32,2,4,1.896467,60,61
4,512,800,32,2,8,1.336315,60,61
4,512,800,32,2,16,1.063769,60,60
4,512,800,32,4,2,1.957351,60,61
4,512,800,32,4,4,1.433713,60,61
4,512,800,32,4,8,1.152186,60,61
4,512,800,32,8,2,1.475825,60,61
4,512,800,32,8,4,1.211885,60,61
4,512,800,32,16,2,1.243903,60,61
4,512,800,64,2,2,2.113999,60,61
4,512,800,64,2,4,1.489901,60,61
4,512,800,64,2,8,1.156778,60,61
4,512,800,64,4,2,1.531003,60,61
4,512,800,64,4,4,1.245553,60,60
4,512,800,64,8,2,1.267137,60,61
4,1024,800,2,2,2,45.217553,60,70
4,1024,800,2,2,4,23.432887,60,66
4,1024,800,2,2,8,11.79471,60,63
4,1024,800,2,2,16,6.059055,60,62
4,1024,800,2,2,32,3.118696,60,61
4,1024,800,2,2,64,1.648882,60,61
4,1024,800,2,4,2,23.620479,60,66
4,1024,800,2,4,4,12.587538,60,63
4,1024,800,2,4,8,6.453365,60,62
4,1024,800,2,4,16,3.39679,60,61
4,1024,800,2,4,32,1.797664,60,61
4,1024,800,2,4,64,1.203282,60,61
4,1024,800,2,8,2,12.245901,60,63
4,1024,800,2,8,4,6.476226,60,62
4,1024,800,2,8,8,3.376774,61,61
4,1024,800,2,8,16,1.821479,60,61
4,1024,800,2,8,32,1.247801,60,61
4,1024,800,2,8,64,0.990614,60,61
4,1024,800,2,16,2,6.37064,60,62
4,1024,800,2,16,4,3.368801,60,61
4,1024,800,2,16,8,1.836006,60,61
4,1024,800,2,16,16,1.288065,60,61
4,1024,800,2,16,32,1.038005,60,60
4,1024,800,2,32,2,3.454888,60,61
4,1024,800,2,32,4,1.86394,60,61
4,1024,800,2,32,8,1.37896,60,61
4,1024,800,2,32,16,1.119549,60,60
4,1024,800,2,64,2,1.96821,60,61
4,1024,800,2,64,4,1.49258,60,61
4,1024,800,2,64,8,1.205414,60,61
4,1024,800,4,2,2,23.307708,60,65
4,1024,800,4,2,4,12.171897,60,63
4,1024,800,4,2,8,6.079023,60,62
4,1024,800,4,2,16,3.147677,60,61
4,1024,800,4,2,32,1.669551,60,61
4,1024,800,4,2,64,1.153843,61,61
4,1024,800,4,4,2,12.287489,60,63
4,1024,800,4,4,4,6.518079,60,62
4,1024,800,4,4,8,3.364933,60,61
4,1024,800,4,4,16,1.789722,60,61
4,1024,800,4,4,32,1.192518,60,61
4,1024,800,4,4,64,0.87708,60,61
4,1024,800,4,8,2,6.319009,60,62
4,1024,800,4,8,4,3.391374,60,61
4,1024,800,4,8,8,1.821852,60,61
4,1024,800,4,8,16,1.204998,60,61
4,1024,800,4,8,32,0.903385,60,61
4,1024,800,4,16,2,3.373022,60,61
4,1024,800,4,16,4,1.829068,60,61
4,1024,800,4,16,8,1.230162,60,61
4,1024,800,4,16,16,0.945011,60,61
4,1024,800,4,32,2,1.916701,60,61
4,1024,800,4,32,4,1.35645,60,61
4,1024,800,4,32,8,1.037449,60,61
4,1024,800,4,64,2,1.441208,60,61
4,1024,800,4,64,4,1.194503,60,61
4,1024,800,8,2,2,12.067391,60,63
4,1024,800,8,2,4,6.302114,60,62
4,1024,800,8,2,8,3.175826,60,62
4,1024,800,8,2,16,1.680746,60,61
4,1024,800,8,2,32,1.229388,60,61
4,1024,800,8,2,64,0.929178,60,61
4,1024,800,8,4,2,6.353359,60,62
4,1024,800,8,4,4,3.430107,60,61
4,1024,800,8,4,8,1.79839,60,61
4,1024,800,8,4,16,1.272957,60,61
4,1024,800,8,4,32,0.891153,60,60
4,1024,800,8,8,2,3.355154,60,61
4,1024,800,8,8,4,1.843885,60,61
4,1024,800,8,8,8,1.326013,60,61
4,1024,800,8,8,16,0.901616,60,61
4,1024,800,8,16,2,1.887741,60,61
4,1024,800,8,16,4,1.379232,60,61
4,1024,800,8,16,8,0.939709,60,61
4,1024,800,8,32,2,1.460277,60,61
4,1024,800,8,32,4,1.10768,60,61
4,1024,800,8,64,2,1.208274,60,61
4,1024,800,16,2,2,6.290315,60,62
4,1024,800,16,2,4,3.348888,60,61
4,1024,800,16,2,8,1.735504,60,61
4,1024,800,16,2,16,1.268056,60,61
4,1024,800,16,2,32,0.987857,60,60
4,1024,800,16,4,2,3.385727,60,61
4,1024,800,16,4,4,1.866421,61,61
4,1024,800,16,4,8,1.353994,60,61
4,1024,800,16,4,16,0.999218,60,60
4,1024,800,16,8,2,1.893535,60,61
4,1024,800,16,8,4,1.395992,60,61
4,1024,800,16,8,8,1.081503,60,61
4,1024,800,16,16,2,1.452244,60,61
4,1024,800,16,16,4,1.180659,60,61
4,1024,800,16,32,2,1.229314,60,61
4,1024,800,32,2,2,3.491952,60,61
4,1024,800,32,2,4,1.896814,60,61
4,1024,800,32,2,8,1.342631,60,61
4,1024,800,32,2,16,1.064194,60,61
4,1024,800,32,4,2,1.957311,60,61
4,1024,800,32,4,4,1.433154,60,61
4,1024,800,32,4,8,1.152907,60,61
4,1024,800,32,8,2,1.481543,60,61
4,1024,800,32,8,4,1.211903,60,60
4,1024,800,32,16,2,1.244136,60,61
4,1024,800,64,2,2,2.113492,60,61
4,1024,800,64,2,4,1.489875,60,61
4,1024,800,64,2,8,1.15683,60,61
4,1024,800,64,4,2,1.530863,60,61
4,1024,800,64,4,4,1.244868,60,61
4,1024,800,64,8,2,1.267192,60,61
8,-1,800,-1,-1,-1,2.276238,60,61
8,128,800,2,2,2,47.761592,61,71
8,128,800,2,2,4,24.008625,60,66
8,128,800,2,2,8,12.149264,60,64
8,128,800,2,2,16,6.170145,60,62
8,128,800,2,2,32,3.260437,60,62
8,128,800,2,2,64,1.752622,60,61
8,128,800,2,4,2,24.775178,60,66
8,128,800,2,4,4,12.486454,60,64
8,128,800,2,4,8,6.256908,60,62
8,128,800,2,4,16,3.290032,60,61
8,128,800,2,4,32,1.801394,60,61
8,128,800,2,4,64,1.252197,60,61
8,128,800,2,8,2,13.077219,60,64
8,128,800,2,8,4,6.434064,60,62
8,128,800,2,8,8,3.366777,60,61
8,128,800,2,8,16,1.823688,60,61
8,128,800,2,8,32,1.275671,61,61
8,128,800,2,8,64,1.035526,60,61
8,128,800,2,16,2,6.767722,60,62
8,128,800,2,16,4,3.497593,60,61
8,128,800,2,16,8,1.872641,60,61
8,128,800,2,16,16,1.284564,60,61
8,128,800,2,16,32,1.074597,60,60
8,128,800,2,32,2,3.770043,60,61
8,128,800,2,32,4,1.997439,60,61
8,128,800,2,32,8,1.339327,60,61
8,128,800,2,32,16,1.108662,60,61
8,128,800,2,64,2,2.203707,60,61
8,128,800,2,64,4,1.460485,60,61
8,128,800,2,64,8,1.140157,60,61
8,128,800,4,2,2,21.826479,60,65
8,128,800,4,2,4,11.064954,60,63
8,128,800,4,2,8,5.635221,60,62
8,128,800,4,2,16,2.983088,60,61
8,128,800,4,2,32,1.63588,60,61
8,128,800,4,2,64,1.158787,60,61
8,128,800,4,4,2,11.647851,60,63
8,128,800,4,4,4,5.827101,60,62
8,128,800,4,4,8,3.03345,60,62
8,128,800,4,4,16,1.650603,60,61
8,128,800,4,4,32,1.191987,60,61
8,128,800,4,4,64,0.94939,60,61
8,128,800,4,8,2,6.192207,60,62
8,128,800,4,8,4,3.191851,60,61
8,128,800,4,8,8,1.711794,60,61
8,128,800,4,8,16,1.238782,60,61
8,128,800,4,8,32,0.974713,60,61
8,128,800,4,16,2,3.441295,60,62
8,128,800,4,16,4,1.823232,60,61
8,128,800,4,16,8,1.273719,60,61
8,128,800,4,16,16,0.983726,60,61
8,128,800,4,32,2,2.079212,60,61
8,128,800,4,32,4,1.384679,60,61
8,128,800,4,32,8,1.020466,60,61
8,128,800,4,64,2,1.612073,60,61
8,128,800,4,64,4,1.142722,60,61
8,128,800,8,2,2,11.58771,60,64
8,128,800,8,2,4,5.802316,60,62
8,128,800,8,2,8,3.009587,60,61
8,128,800,8,2,16,1.630329,60,61
8,128,800,8,2,32,1.141104,60,61
8,128,800,8,2,64,0.905416,60,61
8,128,800,8,4,2,6.111648,60,62
8,128,800,8,4,4,3.136264,60,62
8,128,800,8,4,8,1.678607,60,61
8,128,800,8,4,16,1.152704,60,61
8,128,800,8,4,32,0.927442,60,61
8,128,800,8,8,2,3.375255,60,61
8,128,800,8,8,4,1.787671,60,61
8,128,800,8,8,8,1.190547,60,61
8,128,800,8,8,16,0.961131,60,61
8,128,800,8,16,2,2.025009,60,61
8,128,800,8,16,4,1.295057,60,61
8,128,800,8,16,8,0.998478,60,61
8,128,800,8,32,2,1.553646,60,61
8,128,800,8,32,4,1.11934,60,60
8,128,800,8,64,2,1.325577,60,61
8,128,800,16,2,2,6.139512,60,62
8,128,800,16,2,4,3.144595,60,61
8,128,800,16,2,8,1.679415,60,61
8,128,800,16,2,16,1.155044,60,61
8,128,800,16,2,32,0.898055,60,61
8,128,800,16,4,2,3.367736,60,61
8,128,800,16,4,4,1.783787,60,61
8,128,800,16,4,8,1.182238,60,61
8,128,800,16,4,16,0.913441,60,61
8,128,800,16,8,2,2.012574,60,61
8,128,800,16,8,4,1.285543,60,61
8,128,800,16,8,8,0.952491,60,61
8,128,800,16,16,2,1.505315,60,61
8,128,800,16,16,4,1.057451,60,61
8,128,800,16,32,2,1.296441,60,61
8,128,800,32,2,2,3.517321,60,61
8,128,800,32,2,4,1.854889,60,61
8,128,800,32,2,8,1.214582,60,61
8,128,800,32,2,16,0.929367,61,61
8,128,800,32,4,2,2.066271,60,61
8,128,800,32,4,4,1.310853,60,61
8,128,800,32,4,8,0.966956,60,61
8,128,800,32,8,2,1.519179,60,61
8,128,800,32,8,4,1.057799,60,61
8,128,800,32,16,2,1.261915,60,61
8,128,800,64,2,2,2.291958,60,61
8,128,800,64,2,4,1.408792,60,61
8,128,800,64,2,8,1.034685,60,61
8,128,800,64,4,2,1.579266,60,61
8,128,800,64,4,4,1.086572,60,61
8,128,800,64,8,2,1.27399,60,61
8,256,800,2,2,2,47.760351,60,71
8,256,800,2,2,4,24.006597,60,66
8,256,800,2,2,8,12.150702,60,64
8,256,800,2,2,16,6.17039,60,62
8,256,800,2,2,32,3.260464,60,62
8,256,800,2,2,64,1.752437,60,61
8,256,800,2,4,2,24.780325,60,66
8,256,800,2,4,4,12.485205,60,63
8,256,800,2,4,8,6.256938,60,62
8,256,800,2,4,16,3.29043,60,62
8,256,800,2,4,32,1.801305,60,61
8,256,800,2,4,64,1.248198,60,61
8,256,800,2,8,2,13.076064,60,64
8,256,800,2,8,4,6.433722,60,62
8,256,800,2,8,8,3.366418,60,61
8,256,800,2,8,16,1.823579,60,61
8,256,800,2,8,32,1.275569,60,61
8,256,800,2,8,64,1.037032,60,61
8,256,800,2,16,2,6.767859,60,62
8,256,800,2,16,4,3.497202,60,61
8,256,800,2,16,8,1.872392,60,61
8,256,800,2,16,16,1.28213,60,61
8,256,800,2,16,32,1.074603,60,61
8,256,800,2,32,2,3.76891,60,61
8,256,800,2,32,4,1.99704,60,61
8,256,800,2,32,8,1.339205,60,61
8,256,800,2,32,16,1.108732,60,61
8,256,800,2,64,2,2.203249,60,61
8,256,800,2,64,4,1.456377,60,61
8,256,800,2,64,8,1.140233,60,61
8,256,800,4,2,2,21.828241,60,66
8,256,800,4,2,4,11.064927,60,63
8,256,800,4,2,8,5.634357,60,62
8,256,800,4,2,16,2.982613,60,61
8,256,800,4,2,32,1.636192,60,61
8,256,800,4,2,64,1.158999,60,61
8,256,800,4,4,2,11.648501,60,63
8,256,800,4,4,4,5.828027,60,62
8,256,800,4,4,8,3.032872,60,61
8,256,800,4,4,16,1.650192,60,61
8,256,800,4,4,32,1.192041,60,61
8,256,800,4,4,64,0.948793,60,61
8,256,800,4,8,2,6.190633,60,62
8,256,800,4,8,4,3.191379,60,61
8,256,800,4,8,8,1.711728,60,61
8,256,800,4,8,16,1.230978,60,61
8,256,800,4,8,32,0.974154,60,61
8,256,800,4,16,2,3.441569,60,62
8,256,800,4,16,4,1.823307,60,61
8,256,800,4,16,8,1.273997,60,61
8,256,800,4,16,16,0.981652,60,61
8,256,800,4,32,2,2.0787,60,61
8,256,800,4,32,4,1.384802,60,61
8,256,800,4,32,8,1.021506,60,61
8,256,800,4,64,2,1.611785,60,61
8,256,800,4,64,4,1.14264,60,61
8,256,800,8,2,2,11.594989,60,64
8,256,800,8,2,4,5.801319,60,62
8,256,800,8,2,8,3.009574,60,61
8,256,800,8,2,16,1.630868,60,61
8,256,800,8,2,32,1.142846,60,61
8,256,800,8,2,64,0.904963,60,61
8,256,800,8,4,2,6.112128,60,62
8,256,800,8,4,4,3.135518,60,61
8,256,800,8,4,8,1.678806,60,61
8,256,800,8,4,16,1.152581,60,61
8,256,800,8,4,32,0.927554,60,61
8,256,800,8,8,2,3.376561,60,61
8,256,800,8,8,4,1.78775,61,61
8,256,800,8,8,8,1.190794,60,61
8,256,800,8,8,16,0.96192,60,61
8,256,800,8,16,2,2.020027,60,61
8,256,800,8,16,4,1.295171,60,61
8,256,800,8,16,8,0.998815,60,61
8,256,800,8,32,2,1.553335,60,61
8,256,800,8,32,4,1.119685,60,61
8,256,800,8,64,2,1.32557,60,61
8,256,800,16,2,2,6.139833,60,62
8,256,800,16,2,4,3.145851,60,61
8,256,800,16,2,8,1.679635,60,61
8,256,800,16,2,16,1.146953,60,61
8,256,800,16,2,32,0.898145,60,61
8,256,800,16,4,2,3.366968,60,62
8,256,800,16,4,4,1.783628,60,61
8,256,800,16,4,8,1.182088,60,61
8,256,800,16,4,16,0.913229,60,60
8,256,800,16,8,2,2.018002,60,61
8,256,800,16,8,4,1.285897,60,61
8,256,800,16,8,8,0.95211,60,61
8,256,800,16,16,2,1.505996,60,61
8,256,800,16,16,4,1.056859,60,61
8,256,800,16,32,2,1.29628,60,61
8,256,800,32,2,2,3.516115,60,61
8,256,800,32,2,4,1.855048,60,61
8,256,800,32,2,8,1.215038,60,61
8,256,800,32,2,16,0.929411,60,61
8,256,800,32,4,2,2.066981,60,61
8,256,800,32,4,4,1.310994,60,61
8,256,800,32,4,8,0.966626,60,61
8,256,800,32,8,2,1.51996,60,61
8,256,800,32,8,4,1.060508,60,61
8,256,800,32,16,2,1.261996,60,61
8,256,800,64,2,2,2.290172,60,61
8,256,800,64,2,4,1.409077,60,61
8,256,800,64,2,8,1.034327,60,61
8,256,800,64,4,2,1.579244,60,61
8,256,800,64,4,4,1.09072,60,61
8,256,800,64,8,2,1.275086,60,61
8,512,800,2,2,2,47.758402,60,71
8,512,800,2,2,4,24.009611,60,66
8,512,800,2,2,8,12.149762,60,63
8,512,800,2,2,16,6.170256,60,62
8,512,800,2,2,32,3.259991,60,62
8,512,800,2,2,64,1.752494,60,61
8,512,800,2,4,2,24.7757,60,66
8,512,800,2,4,4,12.486552,60,63
8,512,800,2,4,8,6.257737,60,62
8,512,800,2,4,16,3.290111,60,62
8,512,800,2,4,32,1.801495,60,61
8,512,800,2,4,64,1.248989,60,61
8,512,800,2,8,2,13.076408,60,63
8,512,800,2,8,4,6.433633,60,62
8,512,800,2,8,8,3.366455,60,62
8,512,800,2,8,16,1.823437,60,61
8,512,800,2,8,32,1.275697,60,61
8,512,800,2,8,64,1.035923,60,61
8,512,800,2,16,2,6.767448,60,62
8,512,800,2,16,4,3.497378,60,61
8,512,800,2,16,8,1.877591,60,61
8,512,800,2,16,16,1.282248,60,61
8,512,800,2,16,32,1.073982,60,61
8,512,800,2,32,2,3.769986,60,61
8,512,800,2,32,4,1.997196,60,61
8,512,800,2,32,8,1.339347,60,61
8,512,800,2,32,16,1.108946,60,61
8,512,800,2,64,2,2.203197,60,61
8,512,800,2,64,4,1.456712,60,61
8,512,800,2,64,8,1.140309,60,61
8,512,800,4,2,2,21.82844,60,66
8,512,800,4,2,4,11.064693,60,63
8,512,800,4,2,8,5.635894,60,62
8,512,800,4,2,16,2.983154,60,61
8,512,800,4,2,32,1.6356,60,61
8,512,800,4,2,64,1.158795,60,61
8,512,800,4,4,2,11.651958,60,63
8,512,800,4,4,4,5.82941,60,62
8,512,800,4,4,8,3.032674,60,62
8,512,800,4,4,16,1.650329,60,61
8,512,800,4,4,32,1.191962,60,61
8,512,800,4,4,64,0.949073,60,61
8,512,800,4,8,2,6.192878,60,62
8,512,800,4,8,4,3.190711,60,62
8,512,800,4,8,8,1.711624,60,61
8,512,800,4,8,16,1.230295,60,61
8,512,800,4,8,32,0.974465,60,61
8,512,800,4,16,2,3.441646,60,62
8,512,800,4,16,4,1.823332,60,61
8,512,800,4,16,8,1.273982,60,61
8,512,800,4,16,16,0.981985,60,61
8,512,800,4,32,2,2.078473,60,61
8,512,800,4,32,4,1.384992,60,61
8,512,800,4,32,8,1.02134,60,61
8,512,800,4,64,2,1.611882,60,61
8,512,800,4,64,4,1.142349,60,61
8,512,800,8,2,2,11.587495,60,63
8,512,800,8,2,4,5.801721,60,62
8,512,800,8,2,8,3.009285,60,62
8,512,800,8,2,16,1.630671,60,61
8,512,800,8,2,32,1.141189,60,61
8,512,800,8,2,64,0.905321,60,61
8,512,800,8,4,2,6.113529,60,62
8,512,800,8,4,4,3.135994,60,62
8,512,800,8,4,8,1.678872,60,61
8,512,800,8,4,16,1.15293,60,61
8,512,800,8,4,32,0.927733,60,61
8,512,800,8,8,2,3.376779,60,62
8,512,800,8,8,4,1.787742,60,61
8,512,800,8,8,8,1.190853,60,61
8,512,800,8,8,16,0.96142,60,61
8,512,800,8,16,2,2.020044,60,61
8,512,800,8,16,4,1.295605,60,61
8,512,800,8,16,8,0.998126,60,61
8,512,800,8,32,2,1.553766,60,61
8,512,800,8,32,4,1.118636,60,61
8,512,800,8,64,2,1.325264,60,61
8,512,800,16,2,2,6.139283,60,62
8,512,800,16,2,4,3.145321,60,62
8,512,800,16,2,8,1.679491,60,61
8,512,800,16,2,16,1.146951,60,61
8,512,800,16,2,32,0.898207,60,61
8,512,800,16,4,2,3.366849,60,61
8,512,800,16,4,4,1.783215,60,61
8,512,800,16,4,8,1.182092,60,61
8,512,800,16,4,16,0.913079,60,61
8,512,800,16,8,2,2.01245,60,61
8,512,800,16,8,4,1.28529,60,61
8,512,800,16,8,8,0.951924,60,61
8,512,800,16,16,2,1.505635,60,61
8,512,800,16,16,4,1.058424,60,61
8,512,800,16,32,2,1.296726,60,61
8,512,800,32,2,2,3.518461,60,62
8,512,800,32,2,4,1.855375,60,61
8,512,800,32,2,8,1.21466,60,61
8,512,800,32,2,16,0.929295,60,61
8,512,800,32,4,2,2.066964,60,61
8,512,800,32,4,4,1.310958,60,61
8,512,800,32,4,8,0.967299,60,61
8,512,800,32,8,2,1.520165,60,61
8,512,800,32,8,4,1.057251,60,61
8,512,800,32,16,2,1.261604,60,61
8,512,800,64,2,2,2.292782,60,61
8,512,800,64,2,4,1.409642,61,61
8,512,800,64,2,8,1.034284,60,61
8,512,800,64,4,2,1.580199,60,61
8,512,800,64,4,4,1.086093,60,61
8,512,800,64,8,2,1.274693,60,61
8,1024,800,2,2,2,47.759745,60,70
8,1024,800,2,2,4,24.005344,60,66
8,1024,800,2,2,8,12.151041,60,63
8,1024,800,2,2,16,6.170874,60,62
8,1024,800,2,2,32,3.260278,60,61
8,1024,800,2,2,64,1.752771,60,61
8,1024,800,2,4,2,24.776633,60,66
8,1024,800,2,4,4,12.487045,60,64
8,1024,800,2,4,8,6.258121,60,62
8,1024,800,2,4,16,3.290721,60,62
8,1024,800,2,4,32,1.80162,60,61
8,1024,800,2,4,64,1.248286,60,61
8,1024,800,2,8,2,13.079685,60,64
8,1024,800,2,8,4,6.43383,60,62
8,1024,800,2,8,8,3.366547,60,62
8,1024,800,2,8,16,1.823657,60,61
8,1024,800,2,8,32,1.275872,60,61
8,1024,800,2,8,64,1.035846,60,61
8,1024,800,2,16,2,6.768187,60,62
8,1024,800,2,16,4,3.497777,60,62
8,1024,800,2,16,8,1.87234,60,61
8,1024,800,2,16,16,1.282116,61,61
8,1024,800,2,16,32,1.074343,60,61
8,1024,800,2,32,2,3.769686,60,61
8,1024,800,2,32,4,1.997454,60,61
8,1024,800,2,32,8,1.339363,60,61
8,1024,800,2,32,16,1.108919,60,61
8,1024,800,2,64,2,2.203334,60,61
8,1024,800,2,64,4,1.456368,60,61
8,1024,800,2,64,8,1.1405,60,61
8,1024,800,4,2,2,21.824338,60,66
8,1024,800,4,2,4,11.064187,60,63
8,1024,800,4,2,8,5.635767,60,62
8,1024,800,4,2,16,2.982846,60,61
8,1024,800,4,2,32,1.635803,60,61
8,1024,800,4,2,64,1.158959,61,61
8,1024,800,4,4,2,11.651135,60,64
8,1024,800,4,4,4,5.830002,60,62
8,1024,800,4,4,8,3.034089,61,62
8,1024,800,4,4,16,1.650385,61,61
8,1024,800,4,4,32,1.193105,60,61
8,1024,800,4,4,64,0.949098,60,61
8,1024,800,4,8,2,6.191543,60,62
8,1024,800,4,8,4,3.191317,60,61
8,1024,800,4,8,8,1.711974,60,61
8,1024,800,4,8,16,1.230574,60,61
8,1024,800,4,8,32,0.974587,60,61
8,1024,800,4,16,2,3.44142,60,62
8,1024,800,4,16,4,1.823531,60,61
8,1024,800,4,16,8,1.273969,60,61
8,1024,800,4,16,16,0.981951,60,61
8,1024,800,4,32,2,2.079165,60,61
8,1024,800,4,32,4,1.384966,60,61
8,1024,800,4,32,8,1.02096,60,61
8,1024,800,4,64,2,1.61219,60,61
8,1024,800,4,64,4,1.142313,60,61
8,1024,800,8,2,2,11.590194,60,63
8,1024,800,8,2,4,5.803128,60,62
8,1024,800,8,2,8,3.009281,60,61
8,1024,800,8,2,16,1.630548,60,61
8,1024,800,8,2,32,1.141265,60,61
8,1024,800,8,2,64,0.905695,60,61
8,1024,800,8,4,2,6.109786,60,62
8,1024,800,8,4,4,3.136196,60,62
8,1024,800,8,4,8,1.67918,60,61
8,1024,800,8,4,16,1.153001,60,61
8,1024,800,8,4,32,0.927846,60,61
8,1024,800,8,8,2,3.374874,60,62
8,1024,800,8,8,4,1.787697,60,61
8,1024,800,8,8,8,1.19089,60,61
8,1024,800,8,8,16,0.961411,60,61
8,1024,800,8,16,2,2.019787,60,61
8,1024,800,8,16,4,1.295254,60,61
8,1024,800,8,16,8,0.998358,60,61
8,1024,800,8,32,2,1.554003,60,61
8,1024,800,8,32,4,1.119011,60,61
8,1024,800,8,64,2,1.32523,60,61
8,1024,800,16,2,2,6.137565,60,62
8,1024,800,16,2,4,3.144625,60,62
8,1024,800,16,2,8,1.679733,60,61
8,1024,800,16,2,16,1.146889,60,61
8,1024,800,16,2,32,0.900113,60,61
8,1024,800,16,4,2,3.367402,60,62
8,1024,800,16,4,4,1.783259,60,61
8,1024,800,16,4,8,1.182739,60,61
8,1024,800,16,4,16,0.91341,60,60
8,1024,800,16,8,2,2.012624,60,61
8,1024,800,16,8,4,1.286187,60,61
8,1024,800,16,8,8,0.95215,60,61
8,1024,800,16,16,2,1.50557,60,61
8,1024,800,16,16,4,1.057642,60,61
8,1024,800,16,32,2,1.29613,60,61
8,1024,800,32,2,2,3.517924,60,62
8,1024,800,32,2,4,1.855355,60,61
8,1024,800,32,2,8,1.214788,60,61
8,1024,800,32,2,16,0.929349,60,61
