so,thread_limit,iteration,x,y,z,execution time, begin temperature,end temperature
16,-1,800,2,2,2,2.19453,48,49
16,-1,800,2,2,4,1.232718,49,50
16,-1,800,2,2,8,0.726528,50,51
16,-1,800,2,2,16,0.519652,51,51
16,-1,800,2,2,32,0.489356,51,51
16,-1,800,2,2,64,0.478466,51,51
