so,thread_limit,iteration,x,y,z,execution time, begin temperature,end temperature
8,512,800,2,4,8,1.620447,31,31
8,512,800,2,4,16,0.892416,31,31
8,512,800,2,4,32,0.498871,31,31
8,512,800,2,4,64,0.322098,31,31
8,512,800,2,8,2,2.691661,31,31
8,512,800,2,8,4,1.455335,31,31
8,512,800,2,8,8,0.865491,31,31
8,512,800,2,8,16,0.510724,31,31
8,512,800,2,8,32,0.326541,31,31
8,512,800,2,8,64,0.289322,31,31
8,512,800,2,16,2,1.516712,31,31
8,512,800,2,16,4,0.834943,31,31
8,512,800,2,16,8,0.505344,31,31
8,512,800,2,16,16,0.352601,31,31
8,512,800,2,16,32,0.297903,31,31
8,512,800,2,32,2,1.008749,31,31
8,512,800,2,32,4,0.55925,31,31
8,512,800,2,32,8,0.361644,31,31
8,512,800,2,32,16,0.338598,31,31
8,512,800,2,64,2,0.924881,31,31
8,512,800,2,64,4,0.634926,31,31
8,512,800,2,64,8,0.464382,31,31
8,512,800,4,2,2,4.957349,31,32
8,512,800,4,2,4,2.610631,32,32
8,512,800,4,2,8,1.437507,32,32
8,512,800,4,2,16,0.787644,32,32
8,512,800,4,2,32,0.459187,32,32
8,512,800,4,2,64,0.304263,32,32
8,512,800,4,4,2,2.591821,32,32
8,512,800,4,4,4,1.378864,32,32
8,512,800,4,4,8,0.765641,32,32
8,512,800,4,4,16,0.471003,32,32
8,512,800,4,4,32,0.308107,32,32
8,512,800,4,4,64,0.275593,32,32
8,512,800,4,8,2,1.468762,32,32
8,512,800,4,8,4,0.78168,32,32
8,512,800,4,8,8,0.466394,32,31
8,512,800,4,8,16,0.321473,31,31
8,512,800,4,8,32,0.279598,31,31
8,512,800,4,16,2,0.979385,31,31
8,512,800,4,16,4,0.537149,31,31
8,512,800,4,16,8,0.339036,31,31
8,512,800,4,16,16,0.300154,31,31
8,512,800,4,32,2,0.840259,31,31
8,512,800,4,32,4,0.444612,31,30
8,512,800,4,32,8,0.352154,30,30
8,512,800,4,64,2,1.69164,30,30
8,512,800,4,64,4,0.905243,30,30
8,512,800,8,2,2,2.57883,30,30
8,512,800,8,2,4,1.373606,30,30
8,512,800,8,2,8,0.75633,31,31
8,512,800,8,2,16,0.458664,31,31
8,512,800,8,2,32,0.299198,31,31
8,512,800,8,2,64,0.256263,31,31
8,512,800,8,4,2,1.464465,31,31
8,512,800,8,4,4,0.774995,31,31
8,512,800,8,4,8,0.459805,31,31
8,512,800,8,4,16,0.311236,31,31
8,512,800,8,4,32,0.259875,31,31
8,512,800,8,8,2,0.970363,31,31
8,512,800,8,8,4,0.528719,32,32
8,512,800,8,8,8,0.328798,32,32
8,512,800,8,8,16,0.276721,32,32
8,512,800,8,16,2,0.808446,32,32
8,512,800,8,16,4,0.430708,32,32
8,512,800,8,16,8,0.301549,32,32
8,512,800,8,32,2,1.270319,32,32
8,512,800,8,32,4,0.699852,32,32
8,512,800,8,64,2,1.435823,32,32
8,512,800,16,2,2,1.461732,32,32
8,512,800,16,2,4,0.776595,33,33
8,512,800,16,2,8,0.455484,33,33
8,512,800,16,2,16,0.308045,33,33
8,512,800,16,2,32,0.256526,33,33
8,512,800,16,4,2,0.969118,33,33
8,512,800,16,4,4,0.527428,33,33
8,512,800,16,4,8,0.326598,33,33
8,512,800,16,4,16,0.269231,33,33
8,512,800,16,8,2,0.806985,33,33
8,512,800,16,8,4,0.428767,33,33
8,512,800,16,8,8,0.289078,33,33
8,512,800,16,16,2,1.130064,33,33
8,512,800,16,16,4,0.635928,33,33
8,512,800,16,32,2,1.311282,33,33
8,512,800,32,2,2,0.997,33,33
8,512,800,32,2,4,0.540827,33,34
8,512,800,32,2,8,0.333089,34,34
8,512,800,32,2,16,0.267383,34,34
8,512,800,32,4,2,0.828388,34,34
8,512,800,32,4,4,0.435074,34,34
8,512,800,32,4,8,0.289308,34,34
8,512,800,32,8,2,1.085082,34,34
8,512,800,32,8,4,0.609887,34,34
8,512,800,32,16,2,1.293694,34,34
8,512,800,64,2,2,1.025958,34,34
8,512,800,64,2,4,0.526769,34,34
8,512,800,64,2,8,0.298824,34,34
8,512,800,64,4,2,1.1636,34,34
8,512,800,64,4,4,0.642891,34,34
8,512,800,64,8,2,1.359553,34,34
8,1024,800,2,2,2,21.123358,34,34
8,1024,800,2,2,4,11.779338,34,34
8,1024,800,2,2,8,6.79249,34,34
8,1024,800,2,2,16,3.579451,34,34
8,1024,800,2,2,32,1.857485,34,34
8,1024,800,2,2,64,0.979679,34,34
8,1024,800,2,4,2,11.100854,34,34
8,1024,800,2,4,4,6.12816,34,34
8,1024,800,2,4,8,3.497208,34,34
8,1024,800,2,4,16,1.883304,34,34
8,1024,800,2,4,32,1.001101,34,34
8,1024,800,2,4,64,0.574088,34,34
8,1024,800,2,8,2,5.832276,34,34
8,1024,800,2,8,4,3.145091,34,35
8,1024,800,2,8,8,1.815297,35,35
8,1024,800,2,8,16,1.018123,35,35
8,1024,800,2,8,32,0.587567,35,35
8,1024,800,2,8,64,0.376914,35,35
8,1024,800,2,16,2,3.034079,35,35
8,1024,800,2,16,4,1.662839,35,35
8,1024,800,2,16,8,0.971745,35,35
8,1024,800,2,16,16,0.596689,35,35
8,1024,800,2,16,32,0.389273,35,35
8,1024,800,2,32,2,1.768476,35,35
8,1024,800,2,32,4,0.971754,35,35
8,1024,800,2,32,8,0.578651,35,35
8,1024,800,2,32,16,0.409401,35,35
8,1024,800,2,64,2,1.165594,35,35
8,1024,800,2,64,4,0.643123,35,35
8,1024,800,2,64,8,0.430258,35,35
8,1024,800,4,2,2,10.814223,35,35
8,1024,800,4,2,4,5.724532,35,35
8,1024,800,4,2,8,3.13096,35,35
8,1024,800,4,2,16,1.660051,35,35
8,1024,800,4,2,32,0.895232,35,35
8,1024,800,4,2,64,0.515911,35,35
8,1024,800,4,4,2,5.606931,35,35
8,1024,800,4,4,4,2.921436,35,35
8,1024,800,4,4,8,1.607712,35,35
8,1024,800,4,4,16,0.894687,35,35
8,1024,800,4,4,32,0.521653,35,35
8,1024,800,4,4,64,0.334003,35,35
8,1024,800,4,8,2,2.9167,35,35
8,1024,800,4,8,4,1.551697,35,35
8,1024,800,4,8,8,0.876629,35,35
8,1024,800,4,8,16,0.531995,35,35
8,1024,800,4,8,32,0.337774,35,35
8,1024,800,4,16,2,1.689926,35,35
8,1024,800,4,16,4,0.899508,35,35
8,1024,800,4,16,8,0.525295,35,35
8,1024,800,4,16,16,0.345722,35,35
8,1024,800,4,32,2,1.157207,35,35
8,1024,800,4,32,4,0.616159,35,35
8,1024,800,4,32,8,0.3662,35,35
8,1024,800,4,64,2,0.942117,35,35
8,1024,800,4,64,4,0.506873,35,35
8,1024,800,8,2,2,5.602761,35,35
8,1024,800,8,2,4,2.931134,35,35
8,1024,800,8,2,8,1.608617,35,35
8,1024,800,8,2,16,0.895826,35,35
8,1024,800,8,2,32,0.516661,35,35
8,1024,800,8,2,64,0.328378,35,35
8,1024,800,8,4,2,2.9058,35,35
8,1024,800,8,4,4,1.539897,35,35
8,1024,800,8,4,8,0.867238,35,35
8,1024,800,8,4,16,0.523235,35,35
8,1024,800,8,4,32,0.332229,35,35
8,1024,800,8,8,2,1.677219,35,35
8,1024,800,8,8,4,0.890308,35,35
8,1024,800,8,8,8,0.517702,35,35
8,1024,800,8,8,16,0.336097,35,35
8,1024,800,8,16,2,1.140564,35,35
8,1024,800,8,16,4,0.605453,35,35
8,1024,800,8,16,8,0.351752,35,35
8,1024,800,8,32,2,0.925655,35,35
8,1024,800,8,32,4,0.495315,35,35
8,1024,800,8,64,2,0.82175,35,35
8,1024,800,16,2,2,2.909797,35,35
8,1024,800,16,2,4,1.547691,35,35
8,1024,800,16,2,8,0.869141,35,35
8,1024,800,16,2,16,0.519161,35,35
8,1024,800,16,2,32,0.328155,35,35
8,1024,800,16,4,2,1.674621,35,35
8,1024,800,16,4,4,0.887855,35,35
8,1024,800,16,4,8,0.517705,35,35
8,1024,800,16,4,16,0.332194,35,35
8,1024,800,16,8,2,1.138351,35,35
8,1024,800,16,8,4,0.602072,35,35
8,1024,800,16,8,8,0.348152,35,35
8,1024,800,16,16,2,0.91642,35,35
8,1024,800,16,16,4,0.488057,35,35
8,1024,800,16,32,2,0.811941,35,35
8,1024,800,32,2,2,1.70601,35,35
8,1024,800,32,2,4,0.910232,35,35
8,1024,800,32,2,8,0.522471,35,35
8,1024,800,32,2,16,0.334181,35,35
8,1024,800,32,4,2,1.149507,35,35
8,1024,800,32,4,4,0.609269,35,35
8,1024,800,32,4,8,0.35325,35,35
8,1024,800,32,8,2,0.919205,35,35
8,1024,800,32,8,4,0.488578,35,35
8,1024,800,32,16,2,0.807323,35,34
8,1024,800,64,2,2,1.1465,34,34
8,1024,800,64,2,4,0.610978,34,34
8,1024,800,64,2,8,0.353359,34,34
8,1024,800,64,4,2,0.923762,34,34
8,1024,800,64,4,4,0.489875,34,34
8,1024,800,64,8,2,0.806764,34,34
16,-1,800,-1,-1,-1,0.74656,33,33
16,128,800,2,2,2,4.309169,33,33
16,128,800,2,2,4,2.678874,33,33
16,128,800,2,2,8,1.712061,33,33
16,128,800,2,2,16,1.00089,33,33
16,128,800,2,2,32,0.569644,33,33
16,128,800,2,2,64,0.537758,33,32
16,128,800,2,4,2,2.792066,32,32
16,128,800,2,4,4,1.569221,32,32
16,128,800,2,4,8,0.940684,32,32
16,128,800,2,4,16,0.571904,32,32
16,128,800,2,4,32,0.513455,32,32
16,128,800,2,4,64,0.530842,32,32
16,128,800,2,8,2,1.688138,32,32
16,128,800,2,8,4,0.926227,31,31
16,128,800,2,8,8,0.618645,31,31
16,128,800,2,8,16,0.537189,31,31
16,128,800,2,8,32,0.512202,31,31
16,128,800,2,8,64,0.590032,31,31
16,128,800,2,16,2,3.247557,31,31
16,128,800,2,16,4,1.703855,31,31
16,128,800,2,16,8,1.029657,31,31
16,128,800,2,16,16,0.690584,31,31
16,128,800,2,16,32,0.596751,31,31
16,128,800,2,32,2,3.697652,31,31
16,128,800,2,32,4,2.532433,31,31
16,128,800,2,32,8,1.403057,31,31
16,128,800,2,32,16,0.774636,31,31
16,128,800,2,64,2,5.25739,31,31
16,128,800,2,64,4,2.671846,31,31
16,128,800,2,64,8,1.369763,31,31
16,128,800,4,2,2,2.984547,31,31
16,128,800,4,2,4,1.691915,31,31
16,128,800,4,2,8,0.953589,31,32
16,128,800,4,2,16,0.582049,32,32
16,128,800,4,2,32,0.520237,32,32
16,128,800,4,2,64,0.508962,32,32
16,128,800,4,4,2,1.758128,32,32
16,128,800,4,4,4,0.973314,32,32
16,128,800,4,4,8,0.597849,32,32
16,128,800,4,4,16,0.520252,32,32
16,128,800,4,4,32,0.476654,32,32
16,128,800,4,4,64,0.511665,32,32
16,128,800,4,8,2,1.831507,32,32
16,128,800,4,8,4,1.071098,32,32
16,128,800,4,8,8,0.663721,32,32
16,128,800,4,8,16,0.484171,32,32
16,128,800,4,8,32,0.492429,32,32
16,128,800,4,16,2,2.773848,32,32
16,128,800,4,16,4,1.604847,32,32
16,128,800,4,16,8,0.877124,32,32
16,128,800,4,16,16,0.558702,32,32
16,128,800,4,32,2,3.485943,32,32
16,128,800,4,32,4,2.67422,32,32
16,128,800,4,32,8,1.393612,32,32
16,128,800,4,64,2,5.39735,32,32
16,128,800,4,64,4,2.736221,32,32
16,128,800,8,2,2,1.96554,32,32
16,128,800,8,2,4,1.076485,32,32
16,128,800,8,2,8,0.64216,32,32
16,128,800,8,2,16,0.560338,32,32
16,128,800,8,2,32,0.492452,32,32
16,128,800,8,2,64,0.519213,32,32
16,128,800,8,4,2,2.042165,32,32
16,128,800,8,4,4,1.089265,32,32
16,128,800,8,4,8,0.676453,31,31
16,128,800,8,4,16,0.523911,31,31
16,128,800,8,4,32,0.482151,31,31
16,128,800,8,8,2,2.52129,31,31
16,128,800,8,8,4,1.321576,31,31
16,128,800,8,8,8,0.706721,31,31
16,128,800,8,8,16,0.465688,31,31
16,128,800,8,16,2,2.65885,31,31
16,128,800,8,16,4,1.579947,31,30
16,128,800,8,16,8,0.866219,30,30
16,128,800,8,32,2,3.751047,30,31
16,128,800,8,32,4,2.675998,31,31
16,128,800,8,64,2,5.382987,31,31
16,128,800,16,2,2,3.326309,31,31
16,128,800,16,2,4,1.54395,31,31
16,128,800,16,2,8,0.768762,31,31
16,128,800,16,2,16,0.572853,31,31
16,128,800,16,2,32,0.524086,31,31
16,128,800,16,4,2,2.705358,31,31
16,128,800,16,4,4,1.337829,31,31
16,128,800,16,4,8,0.695792,31,32
16,128,800,16,4,16,0.474994,32,32
16,128,800,16,8,2,2.324802,32,32
16,128,800,16,8,4,1.164743,32,32
16,128,800,16,8,8,0.624527,32,32
16,128,800,16,16,2,2.60165,32,32
16,128,800,16,16,4,1.572617,32,32
16,128,800,16,32,2,3.562099,32,32
16,128,800,32,2,2,3.431326,32,32
16,128,800,32,2,4,1.721512,32,33
16,128,800,32,2,8,0.767766,33,33
16,128,800,32,2,16,0.504467,33,33
16,128,800,32,4,2,2.684162,33,33
16,128,800,32,4,4,2.177846,33,33
16,128,800,32,4,8,0.615425,33,33
16,128,800,32,8,2,2.18397,33,33
16,128,800,32,8,4,1.126897,33,33
16,128,800,32,16,2,2.348189,33,33
16,128,800,64,2,2,3.126261,33,33
16,128,800,64,2,4,1.300722,33,33
16,128,800,64,2,8,0.601686,33,33
16,128,800,64,4,2,2.35199,33,33
16,128,800,64,4,4,1.181983,33,33
16,128,800,64,8,2,2.050939,33,34
16,256,800,2,2,2,8.512691,34,34
16,256,800,2,2,4,5.373867,34,34
16,256,800,2,2,8,3.747619,34,34
16,256,800,2,2,16,2.058859,34,34
16,256,800,2,2,32,1.099661,34,34
16,256,800,2,2,64,0.63672,34,34
16,256,800,2,4,2,4.557308,34,34
16,256,800,2,4,4,2.826712,34,34
16,256,800,2,4,8,1.845931,34,34
16,256,800,2,4,16,1.064694,34,34
16,256,800,2,4,32,0.606739,34,34
16,256,800,2,4,64,0.544624,34,34
16,256,800,2,8,2,2.678308,34,34
16,256,800,2,8,4,1.462568,34,34
16,256,800,2,8,8,0.869819,34,34
16,256,800,2,8,16,0.567859,34,34
16,256,800,2,8,32,0.507875,34,34
16,256,800,2,8,64,0.530373,34,34
16,256,800,2,16,2,1.66707,34,34
16,256,800,2,16,4,0.930916,34,34
16,256,800,2,16,8,0.574584,34,34
16,256,800,2,16,16,0.559583,34,34
16,256,800,2,16,32,0.510847,34,34
16,256,800,2,32,2,2.034286,34,34
16,256,800,2,32,4,1.273168,34,34
16,256,800,2,32,8,0.734591,34,34
16,256,800,2,32,16,0.61438,34,34
16,256,800,2,64,2,3.512092,34,34
16,256,800,2,64,4,2.201514,34,34
16,256,800,2,64,8,1.375219,34,35
16,256,800,4,2,2,4.664454,35,35
16,256,800,4,2,4,2.931952,35,35
16,256,800,4,2,8,1.886613,35,35
16,256,800,4,2,16,1.087811,35,35
16,256,800,4,2,32,0.620001,35,35
16,256,800,4,2,64,0.568232,35,35
16,256,800,4,4,2,2.892207,35,35
16,256,800,4,4,4,1.605415,35,35
16,256,800,4,4,8,0.984323,35,35
16,256,800,4,4,16,0.615765,35,35
16,256,800,4,4,32,0.548229,35,35
16,256,800,4,4,64,0.529796,35,35
16,256,800,4,8,2,1.577112,35,35
16,256,800,4,8,4,0.881576,35,35
16,256,800,4,8,8,0.548755,35,35
16,256,800,4,8,16,0.510747,35,35
16,256,800,4,8,32,0.464897,35,35
16,256,800,4,16,2,1.372161,35,35
16,256,800,4,16,4,0.751219,35,35
16,256,800,4,16,8,0.586264,35,35
16,256,800,4,16,16,0.510825,35,35
16,256,800,4,32,2,2.54892,35,35
16,256,800,4,32,4,1.43535,35,35
16,256,800,4,32,8,0.761972,35,35
16,256,800,4,64,2,3.660154,35,35
16,256,800,4,64,4,2.500035,35,35
16,256,800,8,2,2,2.948134,35,35
16,256,800,8,2,4,1.638733,35,35
16,256,800,8,2,8,0.96723,35,35
16,256,800,8,2,16,0.606473,35,35
16,256,800,8,2,32,0.555572,35,35
16,256,800,8,2,64,0.533194,35,35
16,256,800,8,4,2,1.710881,35,35
16,256,800,8,4,4,0.965659,35,35
16,256,800,8,4,8,0.596397,35,35
16,256,800,8,4,16,0.538312,35,35
16,256,800,8,4,32,0.49682,35,35
16,256,800,8,8,2,1.232398,35,35
16,256,800,8,8,4,0.678437,35,35
16,256,800,8,8,8,0.516975,35,35
16,256,800,8,8,16,0.465438,35,35
16,256,800,8,16,2,1.765835,35,35
16,256,800,8,16,4,0.985445,35,35
16,256,800,8,16,8,0.603183,35,35
16,256,800,8,32,2,2.471466,35,35
16,256,800,8,32,4,1.314922,35,35
16,256,800,8,64,2,3.152211,35,35
16,256,800,16,2,2,1.772418,35,35
16,256,800,16,2,4,0.984539,35,35
16,256,800,16,2,8,0.600089,35,35
16,256,800,16,2,16,0.561124,35,35
16,256,800,16,2,32,0.511691,35,35
16,256,800,16,4,2,1.329251,35,35
16,256,800,16,4,4,0.723439,35,35
16,256,800,16,4,8,0.571024,35,35
16,256,800,16,4,16,0.49359,35,35
16,256,800,16,8,2,1.465396,35,35
16,256,800,16,8,4,0.825382,35,35
16,256,800,16,8,8,0.536718,35,35
16,256,800,16,16,2,1.897528,35,35
16,256,800,16,16,4,1.002538,35,35
16,256,800,16,32,2,1.947213,35,35
16,256,800,32,2,2,1.694008,35,35
16,256,800,32,2,4,0.892282,35,35
16,256,800,32,2,8,0.62356,35,35
16,256,800,32,2,16,0.517189,35,35
16,256,800,32,4,2,1.718056,35,35
16,256,800,32,4,4,0.900061,35,35
16,256,800,32,4,8,0.580435,35,35
16,256,800,32,8,2,1.774884,35,35
16,256,800,32,8,4,0.942085,35,35
16,256,800,32,16,2,1.623785,35,35
16,256,800,64,2,2,2.145287,35,35
16,256,800,64,2,4,0.980622,35,35
16,256,800,64,2,8,0.615501,35,35
16,256,800,64,4,2,1.800309,35,35
16,256,800,64,4,4,0.956115,35,36
16,256,800,64,8,2,1.582776,36,35
16,512,800,2,2,2,23.896153,36,36
16,512,800,2,2,4,15.010336,36,36
16,512,800,2,2,8,10.294499,36,36
16,512,800,2,2,16,5.610544,36,36
16,512,800,2,2,32,2.838097,36,35
16,512,800,2,2,64,1.517965,35,35
16,512,800,2,4,2,12.600468,35,35
16,512,800,2,4,4,7.852779,35,35
16,512,800,2,4,8,5.090317,35,35
16,512,800,2,4,16,2.751774,35,35
16,512,800,2,4,32,1.465252,35,35
16,512,800,2,4,64,0.822896,35,35
16,512,800,2,8,2,6.447562,35,35
16,512,800,2,8,4,3.597111,35,35
16,512,800,2,8,8,2.250753,35,34
16,512,800,2,8,16,1.32648,34,34
16,512,800,2,8,32,0.762069,34,34
16,512,800,2,8,64,0.644619,34,34
16,512,800,2,16,2,3.3541,34,34
16,512,800,2,16,4,1.85912,34,34
16,512,800,2,16,8,1.192583,34,33
16,512,800,2,16,16,0.771056,33,33
16,512,800,2,16,32,0.638722,33,33
16,512,800,2,32,2,2.015605,33,33
16,512,800,2,32,4,1.113133,33,33
16,512,800,2,32,8,0.729725,33,33
16,512,800,2,32,16,0.687491,33,33
16,512,800,2,64,2,1.35943,33,32
16,512,800,2,64,4,0.807235,32,32
16,512,800,2,64,8,0.705105,32,32
16,512,800,4,2,2,12.601775,32,32
16,512,800,4,2,4,7.743534,32,32
16,512,800,4,2,8,4.802315,32,32
16,512,800,4,2,16,2.659733,32,31
16,512,800,4,2,32,1.398536,31,31
16,512,800,4,2,64,0.785932,31,31
16,512,800,4,4,2,6.70932,31,31
16,512,800,4,4,4,3.753577,31,31
16,512,800,4,4,8,2.358054,31,31
16,512,800,4,4,16,1.324839,31,31
16,512,800,4,4,32,0.757353,31,31
16,512,800,4,4,64,0.656841,31,31
16,512,800,4,8,2,3.197591,31,31
16,512,800,4,8,4,1.742674,31,31
16,512,800,4,8,8,1.071094,31,31
16,512,800,4,8,16,0.681656,31,31
16,512,800,4,8,32,0.606539,31,31
16,512,800,4,16,2,1.868137,31,31
16,512,800,4,16,4,1.014091,31,31
16,512,800,4,16,8,0.65237,31,31
16,512,800,4,16,16,0.613199,31,31
16,512,800,4,32,2,1.207136,31,31
16,512,800,4,32,4,0.681701,31,31
16,512,800,4,32,8,0.598039,31,31
16,512,800,4,64,2,1.218548,31,31
16,512,800,4,64,4,0.84426,31,32
16,512,800,8,2,2,6.445244,32,32
16,512,800,8,2,4,3.592548,32,32
16,512,800,8,2,8,2.189913,32,32
16,512,800,8,2,16,1.275091,32,32
16,512,800,8,2,32,0.743057,32,32
16,512,800,8,2,64,0.657038,32,32
16,512,800,8,4,2,3.280593,32,32
16,512,800,8,4,4,1.814175,32,32
16,512,800,8,4,8,1.135368,32,32
16,512,800,8,4,16,0.689654,32,32
16,512,800,8,4,32,0.630187,32,32
16,512,800,8,8,2,1.773186,32,32
16,512,800,8,8,4,0.951472,32,32
16,512,800,8,8,8,0.59821,32,32
16,512,800,8,8,16,0.57129,32,32
16,512,800,8,16,2,1.144627,32,32
16,512,800,8,16,4,0.627825,32,32
16,512,800,8,16,8,0.548246,32,32
16,512,800,8,32,2,0.979126,32,32
16,512,800,8,32,4,0.660673,32,32
16,512,800,8,64,2,1.219141,32,32
16,512,800,16,2,2,3.368159,32,32
16,512,800,16,2,4,1.831921,32,32
16,512,800,16,2,8,1.145118,32,32
16,512,800,16,2,16,0.720348,32,32
16,512,800,16,2,32,0.642404,32,32
16,512,800,16,4,2,1.897018,32,32
16,512,800,16,4,4,1.034062,32,31
16,512,800,16,4,8,0.660928,31,31
16,512,800,16,4,16,0.631899,31,31
16,512,800,16,8,2,1.134912,31,31
16,512,800,16,8,4,0.622211,31,31
16,512,800,16,8,8,0.529609,31,31
16,512,800,16,16,2,0.939427,31,31
16,512,800,16,16,4,0.604628,31,31
16,512,800,16,32,2,1.008864,31,31
16,512,800,32,2,2,2.075697,31,31
16,512,800,32,2,4,1.105715,31,31
16,512,800,32,2,8,0.687252,31,31
16,512,800,32,2,16,0.665569,31,31
16,512,800,32,4,2,1.254826,31,31
16,512,800,32,4,4,0.691116,31,31
16,512,800,32,4,8,0.589475,31,31
16,512,800,32,8,2,0.978519,31,31
16,512,800,32,8,4,0.609539,31,31
16,512,800,32,16,2,0.978507,31,31
16,512,800,64,2,2,1.460562,31,31
16,512,800,64,2,4,0.813758,31,31
16,512,800,64,2,8,0.626298,31,32
16,512,800,64,4,2,1.102282,32,32
16,512,800,64,4,4,0.742756,32,32
16,512,800,64,8,2,1.047427,32,32
16,1024,800,2,2,2,26.781182,32,32
16,1024,800,2,2,4,16.617394,32,32
16,1024,800,2,2,8,11.098108,32,32
16,1024,800,2,2,16,6.003727,32,32
16,1024,800,2,2,32,3.051709,32,33
16,1024,800,2,2,64,1.61545,33,33
16,1024,800,2,4,2,14.11283,33,33
16,1024,800,2,4,4,8.6446,33,33
16,1024,800,2,4,8,5.504243,33,33
16,1024,800,2,4,16,2.956167,33,33
16,1024,800,2,4,32,1.561855,33,33
16,1024,800,2,4,64,0.870808,33,33
16,1024,800,2,8,2,7.223218,33,33
16,1024,800,2,8,4,4.003514,33,33
16,1024,800,2,8,8,2.45785,33,33
16,1024,800,2,8,16,1.42024,33,33
16,1024,800,2,8,32,0.807334,33,33
16,1024,800,2,8,64,0.660347,34,34
16,1024,800,2,16,2,3.748953,34,34
16,1024,800,2,16,4,2.061384,34,34
16,1024,800,2,16,8,1.285301,34,34
16,1024,800,2,16,16,0.81141,34,34
16,1024,800,2,16,32,0.642391,34,34
16,1024,800,2,32,2,2.225207,34,34
16,1024,800,2,32,4,1.211025,34,34
16,1024,800,2,32,8,0.766345,34,34
16,1024,800,2,32,16,0.716226,34,34
16,1024,800,2,64,2,1.453344,34,34
16,1024,800,2,64,4,0.849552,34,34
16,1024,800,2,64,8,0.737562,34,34
16,1024,800,4,2,2,14.103134,34,34
16,1024,800,4,2,4,8.529619,34,34
16,1024,800,4,2,8,5.228683,34,34
16,1024,800,4,2,16,2.879306,34,34
16,1024,800,4,2,32,1.504915,34,34
16,1024,800,4,2,64,0.83672,34,34
16,1024,800,4,4,2,7.450775,34,34
16,1024,800,4,4,4,4.166361,34,34
16,1024,800,4,4,8,2.583132,34,34
16,1024,800,4,4,16,1.428697,34,34
16,1024,800,4,4,32,0.806043,34,34
16,1024,800,4,4,64,0.625894,34,34
16,1024,800,4,8,2,3.578651,34,34
16,1024,800,4,8,4,1.956355,34,34
16,1024,800,4,8,8,1.173595,34,34
16,1024,800,4,8,16,0.728526,34,34
16,1024,800,4,8,32,0.602992,34,34
16,1024,800,4,16,2,2.075639,34,34
16,1024,800,4,16,4,1.114418,34,34
16,1024,800,4,16,8,0.697828,34,34
16,1024,800,4,16,16,0.615599,34,34
16,1024,800,4,32,2,1.314291,34,34
16,1024,800,4,32,4,0.729696,34,34
16,1024,800,4,32,8,0.59831,34,34
16,1024,800,4,64,2,1.253886,35,35
16,1024,800,4,64,4,0.897442,35,35
16,1024,800,8,2,2,7.218861,35,35
16,1024,800,8,2,4,4.00529,35,35
16,1024,800,8,2,8,2.414962,35,35
16,1024,800,8,2,16,1.381312,35,35
16,1024,800,8,2,32,0.793169,35,35
16,1024,800,8,2,64,0.667174,35,35
16,1024,800,8,4,2,3.662131,35,35
16,1024,800,8,4,4,2.029898,35,35
16,1024,800,8,4,8,1.23963,35,35
16,1024,800,8,4,16,0.738365,35,35
16,1024,800,8,4,32,0.640482,35,35
16,1024,800,8,8,2,1.981111,35,35
16,1024,800,8,8,4,1.051817,35,35
16,1024,800,8,8,8,0.644857,35,35
16,1024,800,8,8,16,0.590584,35,35
16,1024,800,8,16,2,1.249311,35,35
16,1024,800,8,16,4,0.675537,35,35
16,1024,800,8,16,8,0.579627,35,35
16,1024,800,8,32,2,1.028492,35,35
16,1024,800,8,32,4,0.716362,35,35
16,1024,800,8,64,2,1.289572,35,35
16,1024,800,16,2,2,3.765892,35,35
16,1024,800,16,2,4,2.048364,35,35
16,1024,800,16,2,8,1.250461,35,35
16,1024,800,16,2,16,0.769909,35,35
16,1024,800,16,2,32,0.662182,35,35
16,1024,800,16,4,2,2.109197,35,35
16,1024,800,16,4,4,1.137237,35,35
16,1024,800,16,4,8,0.710051,35,35
16,1024,800,16,4,16,0.652993,35,35
16,1024,800,16,8,2,1.24084,35,35
16,1024,800,16,8,4,0.670279,35,35
16,1024,800,16,8,8,0.570049,35,35
16,1024,800,16,16,2,0.990425,35,35
16,1024,800,16,16,4,0.669269,35,35
16,1024,800,16,32,2,1.112777,35,35
16,1024,800,32,2,2,2.289368,35,35
16,1024,800,32,2,4,1.212324,35,35
16,1024,800,32,2,8,0.735937,35,35
16,1024,800,32,2,16,0.6929,35,35
16,1024,800,32,4,2,1.362935,35,35
16,1024,800,32,4,4,0.74246,35,35
16,1024,800,32,4,8,0.633382,35,35
16,1024,800,32,8,2,1.03094,35,35
16,1024,800,32,8,4,0.678719,35,35
16,1024,800,32,16,2,1.074857,35,35
16,1024,800,64,2,2,1.544787,35,35
16,1024,800,64,2,4,0.854447,35,35
16,1024,800,64,2,8,0.662717,35,35
16,1024,800,64,4,2,1.151409,35,35
16,1024,800,64,4,4,0.785308,35,35
16,1024,800,64,8,2,1.113644,35,35
