6,41,36,-0.003869
6,41,41,0.031788
6,41,46,-0.004354
6,46,1,16.514165
6,46,6,0.504395
6,46,11,0.243918
6,46,16,0.020248
6,46,21,0.082100
6,46,26,0.051053
6,46,31,0.056808
6,46,36,-0.006766
6,46,41,0.034042
6,46,46,-0.012354
11,1,1,2.193769
11,1,6,1.044149
11,1,11,0.602678
11,1,16,0.104253
11,1,21,0.188156
11,1,26,0.098167
11,1,31,0.058523
11,1,36,0.015377
11,1,41,0.040443
11,1,46,-0.003901
11,6,1,7.971098
11,6,6,0.498886
11,6,11,0.246350
11,6,16,0.015671
11,6,21,0.082165
11,6,26,0.052062
11,6,31,0.044529
11,6,36,-0.006128
11,6,41,0.033988
11,6,46,-0.000672
11,11,1,15.466547
11,11,6,0.500192
11,11,11,0.245378
11,11,16,0.023575
11,11,21,0.087904
11,11,26,0.053095
11,11,31,0.047957
11,11,36,0.001811
11,11,41,0.028783
11,11,46,-0.004711
11,16,1,16.027892
11,16,6,0.488848
11,16,11,0.242259
11,16,16,0.016435
11,16,21,0.079218
11,16,26,0.062819
11,16,31,0.055014
11,16,36,-0.005316
11,16,41,0.039123
11,16,46,0.002791
11,21,1,16.287168
11,21,6,0.495458
11,21,11,0.247111
11,21,16,0.014638
11,21,21,0.074534
11,21,26,0.051433
11,21,31,0.045119
11,21,36,0.004768
11,21,41,0.033864
11,21,46,-0.007160
11,26,1,16.934829
11,26,6,0.492739
11,26,11,0.241039
11,26,16,0.016490
11,26,21,0.086783
11,26,26,0.058590
11,26,31,0.052778
11,26,36,-0.000560
11,26,41,0.038099
11,26,46,-0.003326
11,31,1,16.691944
11,31,6,0.491433
11,31,11,0.240777
11,31,16,0.026320
11,31,21,0.085000
11,31,26,0.050128
11,31,31,0.047070
11,31,36,-0.003139
11,31,41,0.031660
11,31,46,-0.002386
11,36,1,17.579886
11,36,6,0.498323
11,36,11,0.251275
11,36,16,0.019474
11,36,21,0.077046
11,36,26,0.050794
11,36,31,0.043496
11,36,36,-0.006220
11,36,41,0.028380
11,36,46,-0.000740
11,41,1,17.212957
11,41,6,0.495300
11,41,11,0.240558
11,41,16,0.026969
11,41,21,0.086743
11,41,26,0.057363
11,41,31,0.050508
11,41,36,0.002977
11,41,41,0.029545
11,41,46,0.000713
11,46,1,17.420188
11,46,6,0.504431
11,46,11,0.247099
11,46,16,0.021881
11,46,21,0.078250
11,46,26,0.056572
11,46,31,0.045505
11,46,36,-0.006469
11,46,41,0.030940
11,46,46,-0.004705
16,1,1,3.251032
16,1,6,1.139115
16,1,11,0.584154
16,1,16,0.162289
16,1,21,0.200246
16,1,26,0.105839
16,1,31,0.066073
16,1,36,0.010016
16,1,41,0.033005
16,1,46,-0.005088
16,6,1,12.189328
16,6,6,0.512398
16,6,11,0.250335
16,6,16,0.016738
16,6,21,0.085500
16,6,26,0.055709
16,6,31,0.047009
16,6,36,-0.003036
16,6,41,0.028390
16,6,46,-0.003828
16,11,1,16.051799
16,11,6,0.500008
16,11,11,0.241168
16,11,16,0.016640
16,11,21,0.085776
16,11,26,0.057008
16,11,31,0.048962
16,11,36,0.000287
16,11,41,0.036594
16,11,46,-0.005580
16,16,1,17.243325
16,16,6,0.491160
16,16,11,0.244407
16,16,16,0.009769
16,16,21,0.081891
16,16,26,0.057821
16,16,31,0.043654
16,16,36,0.001680
16,16,41,0.036401
16,16,46,0.001433
16,21,1,16.601587
16,21,6,0.500892
16,21,11,0.238473
16,21,16,0.014320
16,21,21,0.075065
16,21,26,0.051722
16,21,31,0.050531
16,21,36,-0.000976
16,21,41,0.028444
16,21,46,-0.006919
16,26,1,17.050378
16,26,6,0.490403
16,26,11,0.248053
16,26,16,0.016922
16,26,21,0.083868
16,26,26,0.052009
16,26,31,0.052926
16,26,36,0.000371
16,26,41,0.032443
16,26,46,-0.004120
16,31,1,17.410938
16,31,6,0.495248
16,31,11,0.248775
16,31,16,0.023459
16,31,21,0.079371
16,31,26,0.052100
16,31,31,0.052198
16,31,36,-0.005401
16,31,41,0.038264
16,31,46,-0.005061
16,36,1,17.063245
16,36,6,0.497727
16,36,11,0.245014
16,36,16,0.010476
16,36,21,0.081344
16,36,26,0.049276
16,36,31,0.047687
16,36,36,-0.008467
16,36,41,0.035492
16,36,46,-0.008294
16,41,1,17.545914
16,41,6,0.498897
16,41,11,0.239481
16,41,16,0.019742
16,41,21,0.077648
16,41,26,0.058915
16,41,31,0.047003
16,41,36,-0.005096
16,41,41,0.030967
16,41,46,0.002844
16,46,1,17.692232
16,46,6,0.497380
16,46,11,0.246611
16,46,16,0.022249
16,46,21,0.081582
16,46,26,0.056766
16,46,31,0.045920
16,46,36,-0.007218
16,46,41,0.039801
16,46,46,0.005729
21,1,1,4.846924
21,1,6,1.256044
21,1,11,0.633062
21,1,16,0.126934
21,1,21,0.195137
21,1,26,0.091115
21,1,31,0.075432
21,1,36,0.002808
21,1,41,0.032119
21,1,46,-0.004713
21,6,1,15.927179
21,6,6,0.496397
21,6,11,0.250128
21,6,16,0.022912
21,6,21,0.082210
21,6,26,0.059583
21,6,31,0.056297
21,6,36,0.001528
21,6,41,0.037239
21,6,46,0.004229
21,11,1,16.604337
21,11,6,0.500845
21,11,11,0.245856
21,11,16,0.025592
21,11,21,0.085995
21,11,26,0.057952
21,11,31,0.053346
21,11,36,0.000007
21,11,41,0.029914
21,11,46,-0.005439
21,16,1,16.311180
21,16,6,0.486822
21,16,11,0.241619
21,16,16,0.026711
21,16,21,0.080863
21,16,26,0.053772
21,16,31,0.051029
21,16,36,-0.000241
21,16,41,0.034350
21,16,46,-0.006696
21,21,1,17.296065
21,21,6,0.504011
21,21,11,0.242454
21,21,16,0.013623
21,21,21,0.081670
21,21,26,0.055775
21,21,31,0.050556
21,21,36,-0.006596
21,21,41,0.033506
21,21,46,-0.006656
21,26,1,17.118449
21,26,6,0.495866
21,26,11,0.246316
21,26,16,0.019833
21,26,21,0.079034
21,26,26,0.059246
21,26,31,0.046520
21,26,36,-0.002263
21,26,41,0.032760
21,26,46,-0.002558
21,31,1,17.551845
21,31,6,0.500644
21,31,11,0.244417
21,31,16,0.018404
21,31,21,0.087689
21,31,26,0.053161
21,31,31,0.052638
21,31,36,-0.003755
21,31,41,0.027807
21,31,46,0.001556
21,36,1,17.778089
21,36,6,0.503480
21,36,11,0.248630
21,36,16,0.016958
21,36,21,0.083909
21,36,26,0.049829
21,36,31,0.045188
21,36,36,-0.000389
21,36,41,0.030743
21,36,46,-0.000002
21,41,1,17.746432
21,41,6,0.507643
21,41,11,0.238986
21,41,16,0.025365
21,41,21,0.079979
21,41,26,0.052193
21,41,31,0.052583
21,41,36,-0.002630
21,41,41,0.030730
21,41,46,0.003935
21,46,1,17.762196
21,46,6,0.502798
21,46,11,0.242735
21,46,16,0.022070
21,46,21,0.082509
21,46,26,0.051320
21,46,31,0.052783
21,46,36,-0.005679
21,46,41,0.035392
21,46,46,-0.007583
26,1,1,6.365075
26,1,6,1.206877
26,1,11,0.606023
26,1,16,0.116671
26,1,21,0.198989
26,1,26,0.109390
26,1,31,0.065369
26,1,36,0.011927
26,1,41,0.041217
26,1,46,0.003391
26,6,1,16.214025
26,6,6,0.496524
26,6,11,0.244922
26,6,16,0.022094
26,6,21,0.082274
26,6,26,0.048741
26,6,31,0.054490
26,6,36,-0.006908
26,6,41,0.030334
26,6,46,0.001563
26,11,1,17.257309
26,11,6,0.499706
26,11,11,0.244793
26,11,16,0.016919
26,11,21,0.084974
26,11,26,0.051963
26,11,31,0.053320
26,11,36,0.002095
26,11,41,0.028256
26,11,46,0.000576
26,16,1,17.309658
26,16,6,0.491056
26,16,11,0.242548
26,16,16,0.022196
26,16,21,0.087654
26,16,26,0.057456
26,16,31,0.049107
26,16,36,-0.005529
26,16,41,0.037437
26,16,46,0.003816
26,21,1,17.233456
26,21,6,0.497586
26,21,11,0.244496
26,21,16,0.019237
26,21,21,0.082600
26,21,26,0.050521
26,21,31,0.051803
26,21,36,-0.004871
26,21,41,0.028797
26,21,46,-0.005311
26,26,1,17.587749
26,26,6,0.492803
26,26,11,0.242958
26,26,16,0.020208
26,26,21,0.089920
26,26,26,0.052087
26,26,31,0.055017
26,26,36,0.003160
26,26,41,0.032926
26,26,46,0.002894
26,31,1,17.567328
26,31,6,0.497680
26,31,11,0.242652
26,31,16,0.025536
26,31,21,0.077218
26,31,26,0.058172
26,31,31,0.046087
26,31,36,-0.006443
26,31,41,0.038494
26,31,46,0.003416
26,36,1,17.895333
26,36,6,0.487549
26,36,11,0.247687
26,36,16,0.015051
26,36,21,0.084857
26,36,26,0.049024
26,36,31,0.045252
26,36,36,0.001127
26,36,41,0.029215
26,36,46,-0.000104
26,41,1,17.842063
26,41,6,0.501178
26,41,11,0.248914
26,41,16,0.020034
26,41,21,0.088711
26,41,26,0.054789
26,41,31,0.045788
26,41,36,-0.003467
26,41,41,0.036028
26,41,46,-0.004971
26,46,1,17.877263
26,46,6,0.499541
26,46,11,0.240666
26,46,16,0.016945
26,46,21,0.086029
26,46,26,0.053373
26,46,31,0.053657
26,46,36,0.001214
26,46,41,0.028630
26,46,46,-0.003803
31,1,1,7.982932
31,1,6,1.300692
31,1,11,0.621099
31,1,16,0.127598
31,1,21,0.197181
31,1,26,0.090745
31,1,31,0.070760
31,1,36,0.011235
31,1,41,0.037662
31,1,46,-0.004096
31,6,1,16.638667
31,6,6,0.494241
31,6,11,0.245204
31,6,16,0.014145
31,6,21,0.082407
31,6,26,0.057975
31,6,31,0.046187
31,6,36,-0.007440
31,6,41,0.029058
31,6,46,0.003132
31,11,1,17.049881
31,11,6,0.502398
31,11,11,0.241782
31,11,16,0.026785
31,11,21,0.078602
31,11,26,0.061452
31,11,31,0.046879
31,11,36,-0.003070
31,11,41,0.040503
31,11,46,-0.005679
31,16,1,17.571750
31,16,6,0.491415
31,16,11,0.242331
31,16,16,0.019395
31,16,21,0.084583
31,16,26,0.050664
31,16,31,0.053830
31,16,36,-0.005069
31,16,41,0.029946
31,16,46,0.003418
31,21,1,17.663376
31,21,6,0.495985
31,21,11,0.247356
31,21,16,0.022648
31,21,21,0.079239
31,21,26,0.049161
31,21,31,0.054258
31,21,36,-0.005793
31,21,41,0.030805
31,21,46,0.004285
31,26,1,17.674098
31,26,6,0.488011
31,26,11,0.250226
31,26,16,0.021489
31,26,21,0.085355
31,26,26,0.059841
31,26,31,0.045779
31,26,36,0.003821
31,26,41,0.031161
31,26,46,-0.006484
31,31,1,17.875838
31,31,6,0.498640
31,31,11,0.238970
31,31,16,0.018930
31,31,21,0.085209
31,31,26,0.059114
31,31,31,0.049335
31,31,36,0.008052
31,31,41,0.031410
31,31,46,-0.005317
31,36,1,17.660992
31,36,6,0.490752
31,36,11,0.246462
31,36,16,0.022088
31,36,21,0.077503
31,36,26,0.051279
31,36,31,0.047598
31,36,36,0.000058
31,36,41,0.027803
31,36,46,-0.005830
31,41,1,17.916421
31,41,6,0.503874
31,41,11,0.246769
31,41,16,0.016892
31,41,21,0.087654
31,41,26,0.055515
31,41,31,0.048566
31,41,36,-0.004303
31,41,41,0.038180
31,41,46,0.001417
31,46,1,18.067287
31,46,6,0.498386
31,46,11,0.246294
31,46,16,0.017851
31,46,21,0.082735
31,46,26,0.053243
31,46,31,0.047076
31,46,36,0.000414
31,46,41,0.031470
31,46,46,-0.008965
36,1,1,8.513882
36,1,6,1.287515
36,1,11,0.651202
36,1,16,0.145526
36,1,21,0.210809
36,1,26,0.109608
36,1,31,0.069255
36,1,36,0.005037
36,1,41,0.031226
36,1,46,-0.005992
36,6,1,16.586514
36,6,6,0.505369
36,6,11,0.247961
36,6,16,0.010080
36,6,21,0.078021
36,6,26,0.053056
36,6,31,0.049702
36,6,36,-0.002806
36,6,41,0.036454
36,6,46,-0.006537
36,11,1,17.561329
36,11,6,0.496149
36,11,11,0.244913
36,11,16,0.018302
36,11,21,0.087970
36,11,26,0.052974
36,11,31,0.047256
36,11,36,0.001529
36,11,41,0.030043
36,11,46,-0.002910
36,16,1,17.441387
36,16,6,0.508771
36,16,11,0.251345
36,16,16,0.025385
36,16,21,0.077608
36,16,26,0.052876
36,16,31,0.048480
36,16,36,-0.005964
36,16,41,0.030772
36,16,46,-0.006645
36,21,1,17.938340
36,21,6,0.499869
36,21,11,0.242085
36,21,16,0.019103
36,21,21,0.081962
36,21,26,0.048624
36,21,31,0.044244
36,21,36,-0.002029
36,21,41,0.028381
36,21,46,0.001324
36,26,1,17.850584
36,26,6,0.493544
36,26,11,0.243319
36,26,16,0.020257
36,26,21,0.088522
36,26,26,0.051756
36,26,31,0.047156
36,26,36,-0.004324
36,26,41,0.035381
36,26,46,-0.003411
36,31,1,17.854908
36,31,6,0.492875
36,31,11,0.241350
36,31,16,0.020038
36,31,21,0.088302
36,31,26,0.058466
36,31,31,0.044473
36,31,36,0.002398
36,31,41,0.029078
36,31,46,0.003538
36,36,1,17.975411
36,36,6,0.502138
36,36,11,0.249537
36,36,16,0.017257
36,36,21,0.084507
36,36,26,0.054126
36,36,31,0.052184
36,36,36,-0.004150
36,36,41,0.031798
36,36,46,-0.000147
36,41,1,18.019258
36,41,6,0.500050
36,41,11,0.240219
36,41,16,0.025484
36,41,21,0.082042
36,41,26,0.056166
36,41,31,0.045608
36,41,36,0.003317
36,41,41,0.031213
36,41,46,0.004684
36,46,1,17.377165
36,46,6,0.499346
36,46,11,0.244948
36,46,16,0.017515
36,46,21,0.086159
36,46,26,0.057659
36,46,31,0.044115
36,46,36,-0.003351
36,46,41,0.029171
36,46,46,0.002211
41,1,1,8.916964
41,1,6,1.304533
41,1,11,0.663658
41,1,16,0.136025
41,1,21,0.193588
41,1,26,0.123799
41,1,31,0.069012
41,1,36,0.011761
41,1,41,0.033694
41,1,46,0.004350
41,6,1,17.059209
41,6,6,0.509967
41,6,11,0.239384
41,6,16,0.014222
41,6,21,0.083632
41,6,26,0.056487
41,6,31,0.047189
41,6,36,0.000242
41,6,41,0.031620
41,6,46,-0.005539
41,11,1,17.695622
41,11,6,0.491261
41,11,11,0.252238
41,11,16,0.027266
41,11,21,0.079091
41,11,26,0.060757
41,11,31,0.054187
41,11,36,-0.003949
41,11,41,0.031680
41,11,46,-0.002602
41,16,1,17.678620
41,16,6,0.493971
41,16,11,0.258037
41,16,16,0.021549
41,16,21,0.085327
41,16,26,0.051104
41,16,31,0.054566
41,16,36,-0.006904
41,16,41,0.035311
41,16,46,0.002870
41,21,1,17.892502
41,21,6,0.498092
41,21,11,0.248397
41,21,16,0.016559
41,21,21,0.087240
41,21,26,0.048964
41,21,31,0.047854
41,21,36,-0.004922
41,21,41,0.037319
41,21,46,0.000601
41,26,1,17.999202
41,26,6,0.504952
41,26,11,0.248136
41,26,16,0.019236
41,26,21,0.086106
41,26,26,0.062356
41,26,31,0.047662
41,26,36,0.005352
41,26,41,0.036876
41,26,46,0.004138
41,31,1,18.048532
41,31,6,0.497180
41,31,11,0.249340
41,31,16,0.019184
41,31,21,0.080269
41,31,26,0.053634
41,31,31,0.051943
41,31,36,-0.004166
41,31,41,0.034451
41,31,46,-0.002322
41,36,1,18.114095
41,36,6,0.497619
41,36,11,0.238858
41,36,16,0.022969
41,36,21,0.082978
41,36,26,0.057267
41,36,31,0.047442
41,36,36,-0.006719
41,36,41,0.029808
41,36,46,-0.007253
41,41,1,17.636047
41,41,6,0.491972
41,41,11,0.253211
41,41,16,0.021493
41,41,21,0.085004
41,41,26,0.058029
41,41,31,0.045863
41,41,36,0.004193
41,41,41,0.036748
41,41,46,0.001525
41,46,1,18.273961
41,46,6,0.491983
41,46,11,0.247816
41,46,16,0.017245
41,46,21,0.080496
41,46,26,0.049712
41,46,31,0.045803
41,46,36,0.000033
41,46,41,0.032176
41,46,46,0.003500
46,1,1,9.036468
46,1,6,1.319721
46,1,11,0.714299
46,1,16,0.143200
46,1,21,0.226989
46,1,26,0.113143
46,1,31,0.083307
46,1,36,0.001125
46,1,41,0.040515
46,1,46,0.003757
46,6,1,17.180390
46,6,6,0.498042
46,6,11,0.245332
46,6,16,0.012526
46,6,21,0.085820
46,6,26,0.052434
46,6,31,0.052862
46,6,36,0.003621
46,6,41,0.028857
46,6,46,0.001338
46,11,1,17.739366
46,11,6,0.496001
46,11,11,0.246889
46,11,16,0.024361
46,11,21,0.079268
46,11,26,0.059701
46,11,31,0.047889
46,11,36,0.003580
46,11,41,0.036165
46,11,46,0.001893
46,16,1,17.871367
46,16,6,0.488015
46,16,11,0.256331
46,16,16,0.015483
46,16,21,0.085239
46,16,26,0.056028
46,16,31,0.055642
46,16,36,-0.004355
46,16,41,0.034292
46,16,46,-0.005413
46,21,1,17.975372
46,21,6,0.498024
46,21,11,0.241483
46,21,16,0.015922
46,21,21,0.077846
46,21,26,0.050243
46,21,31,0.044315
46,21,36,-0.003610
46,21,41,0.028065
46,21,46,0.001841
46,26,1,18.064719
46,26,6,0.497892
46,26,11,0.243861
46,26,16,0.020251
46,26,21,0.084881
46,26,26,0.051726
46,26,31,0.048095
46,26,36,-0.004429
46,26,41,0.037260
46,26,46,0.005178
46,31,1,18.132186
46,31,6,0.504103
46,31,11,0.242316
46,31,16,0.020515
46,31,21,0.082608
46,31,26,0.050401
46,31,31,0.047853
46,31,36,-0.002469
46,31,41,0.036998
46,31,46,0.003060
46,36,1,17.523991
46,36,6,0.505130
46,36,11,0.237639
46,36,16,0.020295
46,36,21,0.086258
46,36,26,0.049967
46,36,31,0.048896
46,36,36,-0.000845
46,36,41,0.032020
46,36,46,-0.001655
46,41,1,18.149076
46,41,6,0.497466
46,41,11,0.242444
46,41,16,0.025141
46,41,21,0.086289
46,41,26,0.053944
46,41,31,0.051927
46,41,36,0.005237
46,41,41,0.036073
46,41,46,0.002477
46,46,1,18.210151
46,46,6,0.491951
46,46,11,0.246681
46,46,16,0.010666
46,46,21,0.075640
46,46,26,0.051916
46,46,31,0.043137
46,46,36,-0.004052
46,46,41,0.031481
46,46,46,-0.011356
