so,thread_limit,iteration,x,y,z,execution time, begin temperature,end temperature
8,512,800,2,2,32,1.231864,41,41
8,512,800,2,2,64,0.665428,41,41
8,512,800,2,4,2,9.122758,40,42
8,512,800,2,4,4,4.672585,41,42
8,512,800,2,4,8,2.406414,41,41
8,512,800,2,4,16,1.235549,41,41
8,512,800,2,4,32,0.67338,41,41
8,512,800,2,4,64,0.383904,40,40
8,512,800,2,8,2,4.882313,40,41
8,512,800,2,8,4,2.508668,40,40
8,512,800,2,8,8,1.313322,40,40
8,512,800,2,8,16,0.686888,40,40
8,512,800,2,8,32,0.38761,40,39
8,512,800,2,8,64,0.324338,39,39
8,512,800,2,16,2,2.55175,39,39
8,512,800,2,16,4,1.340115,39,39
8,512,800,2,16,8,0.706714,39,39
8,512,800,2,16,16,0.400025,39,39
8,512,800,2,16,32,0.330395,38,38
8,512,800,2,32,2,1.501947,38,38
8,512,800,2,32,4,0.788404,38,38
8,512,800,2,32,8,0.429944,38,38
8,512,800,2,32,16,0.335729,38,38
8,512,800,2,64,2,1.029448,38,38
8,512,800,2,64,4,0.540934,38,38
8,512,800,2,64,8,0.358619,38,38
8,512,800,4,2,2,8.220524,38,39
8,512,800,4,2,4,4.19993,39,40
8,512,800,4,2,8,2.193378,39,40
8,512,800,4,2,16,1.132146,39,39
8,512,800,4,2,32,0.622987,39,39
8,512,800,4,2,64,0.367879,39,39
8,512,800,4,4,2,4.303593,39,39
8,512,800,4,4,4,2.230021,39,39
8,512,800,4,4,8,1.159129,39,39
8,512,800,4,4,16,0.62583,39,39
8,512,800,4,4,32,0.37176,39,39
8,512,800,4,4,64,0.316144,39,38
8,512,800,4,8,2,2.419117,38,39
8,512,800,4,8,4,1.255453,39,39
8,512,800,4,8,8,0.66688,39,39
8,512,800,4,8,16,0.381571,38,38
8,512,800,4,8,32,0.309834,38,38
8,512,800,4,16,2,1.435057,38,39
8,512,800,4,16,4,0.741711,38,39
8,512,800,4,16,8,0.406274,38,38
8,512,800,4,16,16,0.315022,38,38
8,512,800,4,32,2,1.016782,38,39
8,512,800,4,32,4,0.53336,38,39
8,512,800,4,32,8,0.340889,38,39
8,512,800,4,64,2,0.805014,38,39
8,512,800,4,64,4,0.444194,39,39
8,512,800,8,2,2,4.278115,39,39
8,512,800,8,2,4,2.202268,39,39
8,512,800,8,2,8,1.145416,39,39
8,512,800,8,2,16,0.620066,39,39
8,512,800,8,2,32,0.368929,39,39
8,512,800,8,2,64,0.303094,39,39
8,512,800,8,4,2,2.34162,39,39
8,512,800,8,4,4,1.20155,39,40
8,512,800,8,4,8,0.64204,39,39
8,512,800,8,4,16,0.368291,39,39
8,512,800,8,4,32,0.301947,39,39
8,512,800,8,8,2,1.413128,39,39
8,512,800,8,8,4,0.738741,39,39
8,512,800,8,8,8,0.400673,39,39
8,512,800,8,8,16,0.3067,39,39
8,512,800,8,16,2,1.002197,39,39
8,512,800,8,16,4,0.518541,39,39
8,512,800,8,16,8,0.324324,39,39
8,512,800,8,32,2,0.803067,39,39
8,512,800,8,32,4,0.43881,39,39
8,512,800,8,64,2,0.728586,38,39
8,512,800,16,2,2,2.33463,38,39
8,512,800,16,2,4,1.192955,39,39
8,512,800,16,2,8,0.637478,38,38
8,512,800,16,2,16,0.367526,38,38
8,512,800,16,2,32,0.308286,38,38
8,512,800,16,4,2,1.382961,38,38
8,512,800,16,4,4,0.712226,38,38
8,512,800,16,4,8,0.387967,38,38
8,512,800,16,4,16,0.30852,38,38
8,512,800,16,8,2,0.987537,38,38
8,512,800,16,8,4,0.501724,38,38
8,512,800,16,8,8,0.328429,38,38
8,512,800,16,16,2,0.793612,38,38
8,512,800,16,16,4,0.431835,38,38
8,512,800,16,32,2,0.72796,38,38
8,512,800,32,2,2,1.409892,38,39
8,512,800,32,2,4,0.726995,38,39
8,512,800,32,2,8,0.398936,39,39
8,512,800,32,2,16,0.310945,39,39
8,512,800,32,4,2,0.965828,38,39
8,512,800,32,4,4,0.497055,39,39
8,512,800,32,4,8,0.324893,38,38
8,512,800,32,8,2,0.78675,38,39
8,512,800,32,8,4,0.42779,38,38
8,512,800,32,16,2,0.723624,38,38
8,512,800,64,2,2,1.137631,38,39
8,512,800,64,2,4,0.565467,38,38
8,512,800,64,2,8,0.334828,38,38
8,512,800,64,4,2,0.770332,38,38
8,512,800,64,4,4,0.423783,38,38
8,512,800,64,8,2,0.717976,38,38
8,1024,800,2,2,2,39.49729,38,42
8,1024,800,2,2,4,20.765762,41,43
8,1024,800,2,2,8,10.546415,42,42
8,1024,800,2,2,16,5.29099,42,42
8,1024,800,2,2,32,2.735565,42,42
8,1024,800,2,2,64,1.430346,41,41
8,1024,800,2,4,2,20.437551,41,43
8,1024,800,2,4,4,10.694175,42,43
8,1024,800,2,4,8,5.389896,42,42
8,1024,800,2,4,16,2.744865,42,42
8,1024,800,2,4,32,1.455941,42,41
8,1024,800,2,4,64,0.779549,41,41
8,1024,800,2,8,2,10.872246,41,42
8,1024,800,2,8,4,5.56168,42,42
8,1024,800,2,8,8,2.816922,42,42
8,1024,800,2,8,16,1.470962,41,41
8,1024,800,2,8,32,0.787093,41,41
8,1024,800,2,8,64,0.442906,40,40
8,1024,800,2,16,2,5.545843,40,41
8,1024,800,2,16,4,2.839114,40,41
8,1024,800,2,16,8,1.476005,40,40
8,1024,800,2,16,16,0.778007,40,40
8,1024,800,2,16,32,0.445888,40,39
8,1024,800,2,32,2,2.885896,39,39
8,1024,800,2,32,4,1.531071,39,39
8,1024,800,2,32,8,0.80816,39,39
8,1024,800,2,32,16,0.45301,39,39
8,1024,800,2,64,2,1.689261,39,39
8,1024,800,2,64,4,0.873576,39,39
8,1024,800,2,64,8,0.485144,38,38
8,1024,800,4,2,2,18.700453,38,40
8,1024,800,4,2,4,9.726455,40,40
8,1024,800,4,2,8,4.922858,40,40
8,1024,800,4,2,16,2.504479,40,40
8,1024,800,4,2,32,1.335224,40,40
8,1024,800,4,2,64,0.722268,39,39
8,1024,800,4,4,2,9.668683,39,40
8,1024,800,4,4,4,5.012714,40,40
8,1024,800,4,4,8,2.569004,40,40
8,1024,800,4,4,16,1.336727,40,40
8,1024,800,4,4,32,0.735755,40,40
8,1024,800,4,4,64,0.423734,39,39
8,1024,800,4,8,2,5.093375,39,40
8,1024,800,4,8,4,2.656151,39,40
8,1024,800,4,8,8,1.382612,39,39
8,1024,800,4,8,16,0.745815,39,39
8,1024,800,4,8,32,0.418177,39,39
8,1024,800,4,16,2,2.728801,39,39
8,1024,800,4,16,4,1.422688,39,39
8,1024,800,4,16,8,0.771017,39,39
8,1024,800,4,16,16,0.424839,39,39
8,1024,800,4,32,2,1.585092,39,39
8,1024,800,4,32,4,0.848038,39,39
8,1024,800,4,32,8,0.464401,39,39
8,1024,800,4,64,2,1.099513,39,39
8,1024,800,4,64,4,0.582469,39,39
8,1024,800,8,2,2,9.641944,39,40
8,1024,800,8,2,4,4.93122,40,40
8,1024,800,8,2,8,2.52589,40,40
8,1024,800,8,2,16,1.316561,40,40
8,1024,800,8,2,32,0.726178,40,39
8,1024,800,8,2,64,0.42355,39,39
8,1024,800,8,4,2,4.961538,39,40
8,1024,800,8,4,4,2.583784,40,40
8,1024,800,8,4,8,1.348021,40,40
8,1024,800,8,4,16,0.724219,40,40
8,1024,800,8,4,32,0.422707,39,39
8,1024,800,8,8,2,2.708726,39,40
8,1024,800,8,8,4,1.416814,40,40
8,1024,800,8,8,8,0.763782,40,40
8,1024,800,8,8,16,0.429712,39,39
8,1024,800,8,16,2,1.559803,39,40
8,1024,800,8,16,4,0.822362,39,40
8,1024,800,8,16,8,0.455875,39,39
8,1024,800,8,32,2,1.09116,39,39
8,1024,800,8,32,4,0.577974,39,39
8,1024,800,8,64,2,0.882419,39,39
8,1024,800,16,2,2,4.968032,39,40
8,1024,800,16,2,4,2.549164,39,39
8,1024,800,16,2,8,1.330413,39,39
8,1024,800,16,2,16,0.717091,39,39
8,1024,800,16,2,32,0.425921,39,39
8,1024,800,16,4,2,2.667591,38,39
8,1024,800,16,4,4,1.395258,38,39
8,1024,800,16,4,8,0.734701,38,38
8,1024,800,16,4,16,0.419288,38,38
8,1024,800,16,8,2,1.545656,38,38
8,1024,800,16,8,4,0.812066,38,38
8,1024,800,16,8,8,0.451207,38,38
8,1024,800,16,16,2,1.077589,38,38
8,1024,800,16,16,4,0.565156,38,38
8,1024,800,16,32,2,0.881283,38,38
8,1024,800,32,2,2,2.722311,38,39
8,1024,800,32,2,4,1.408186,38,39
8,1024,800,32,2,8,0.744686,39,39
8,1024,800,32,2,16,0.427968,38,39
8,1024,800,32,4,2,1.545319,38,39
8,1024,800,32,4,4,0.810094,39,39
8,1024,800,32,4,8,0.442915,39,39
8,1024,800,32,8,2,1.078466,38,39
8,1024,800,32,8,4,0.565873,38,39
8,1024,800,32,16,2,0.877351,38,38
8,1024,800,64,2,2,1.591832,38,39
8,1024,800,64,2,4,0.824413,38,38
8,1024,800,64,2,8,0.450412,38,38
8,1024,800,64,4,2,1.071045,38,38
8,1024,800,64,4,4,0.560879,38,38
8,1024,800,64,8,2,0.876065,38,38
16,-1,800,-1,-1,-1,0.686642,38,38
16,128,800,2,2,2,9.551232,38,40
16,128,800,2,2,4,4.980263,39,40
16,128,800,2,2,8,2.592463,40,40
16,128,800,2,2,16,1.359087,40,40
16,128,800,2,2,32,0.740972,39,39
16,128,800,2,2,64,0.626518,39,39
16,128,800,2,4,2,5.007384,39,40
16,128,800,2,4,4,2.61375,40,40
16,128,800,2,4,8,1.376131,40,40
16,128,800,2,4,16,0.750142,40,40
16,128,800,2,4,32,0.622451,39,40
16,128,800,2,4,64,0.580139,39,39
16,128,800,2,8,2,2.598496,39,40
16,128,800,2,8,4,1.367214,40,40
16,128,800,2,8,8,0.740784,40,40
16,128,800,2,8,16,0.616425,40,40
16,128,800,2,8,32,0.575379,39,40
16,128,800,2,8,64,0.561103,39,39
16,128,800,2,16,2,1.51012,39,40
16,128,800,2,16,4,0.807924,40,40
16,128,800,2,16,8,0.623807,40,40
16,128,800,2,16,16,0.584134,40,40
16,128,800,2,16,32,0.560985,40,40
16,128,800,2,32,2,1.063348,39,40
16,128,800,2,32,4,0.710816,39,40
16,128,800,2,32,8,0.586454,39,39
16,128,800,2,32,16,0.579749,39,39
16,128,800,2,64,2,1.064869,39,39
16,128,800,2,64,4,0.662954,39,39
16,128,800,2,64,8,0.598873,39,39
16,128,800,4,2,2,4.898159,39,39
16,128,800,4,2,4,2.554438,39,39
16,128,800,4,2,8,1.282432,39,39
16,128,800,4,2,16,0.708662,39,39
16,128,800,4,2,32,0.602481,39,39
16,128,800,4,2,64,0.54444,38,38
16,128,800,4,4,2,2.633287,38,39
16,128,800,4,4,4,1.338177,38,38
16,128,800,4,4,8,0.725964,38,38
16,128,800,4,4,16,0.60771,38,38
16,128,800,4,4,32,0.54091,38,38
16,128,800,4,4,64,0.526636,38,38
16,128,800,4,8,2,1.4282,38,38
16,128,800,4,8,4,0.762483,38,38
16,128,800,4,8,8,0.591392,38,38
16,128,800,4,8,16,0.543694,38,38
16,128,800,4,8,32,0.518618,38,38
16,128,800,4,16,2,1.000016,38,39
16,128,800,4,16,4,0.643903,39,39
16,128,800,4,16,8,0.538886,39,39
16,128,800,4,16,16,0.521377,39,39
16,128,800,4,32,2,0.932198,39,39
16,128,800,4,32,4,0.61615,39,39
16,128,800,4,32,8,0.523729,39,39
16,128,800,4,64,2,1.021255,38,39
16,128,800,4,64,4,0.612968,39,39
16,128,800,8,2,2,2.272355,39,39
16,128,800,8,2,4,1.194266,39,39
16,128,800,8,2,8,0.653995,39,39
16,128,800,8,2,16,0.567949,39,39
16,128,800,8,2,32,0.516416,39,39
16,128,800,8,2,64,0.500797,38,39
16,128,800,8,4,2,1.37103,38,39
16,128,800,8,4,4,0.726499,39,39
16,128,800,8,4,8,0.571056,39,39
16,128,800,8,4,16,0.526233,39,39
16,128,800,8,4,32,0.4912,39,39
16,128,800,8,8,2,0.967692,39,39
16,128,800,8,8,4,0.60098,39,39
16,128,800,8,8,8,0.513475,39,39
16,128,800,8,8,16,0.494543,39,39
16,128,800,8,16,2,0.864006,39,39
16,128,800,8,16,4,0.562454,39,39
16,128,800,8,16,8,0.503738,39,39
16,128,800,8,32,2,0.928012,39,39
16,128,800,8,32,4,0.588785,39,39
16,128,800,8,64,2,1.003694,39,40
16,128,800,16,2,2,1.373465,39,40
16,128,800,16,2,4,0.727306,40,40
16,128,800,16,2,8,0.549459,39,40
16,128,800,16,2,16,0.509145,39,39
16,128,800,16,2,32,0.47454,39,39
16,128,800,16,4,2,0.982561,39,39
16,128,800,16,4,4,0.60999,39,39
16,128,800,16,4,8,0.517469,39,39
16,128,800,16,4,16,0.485668,39,39
16,128,800,16,8,2,0.845478,39,39
16,128,800,16,8,4,0.540815,39,39
16,128,800,16,8,8,0.476785,39,39
16,128,800,16,16,2,0.813479,39,39
16,128,800,16,16,4,0.551343,39,39
16,128,800,16,32,2,0.949941,38,39
16,128,800,32,2,2,1.548187,38,39
16,128,800,32,2,4,0.617694,38,38
16,128,800,32,2,8,0.502085,38,38
16,128,800,32,2,16,0.479675,38,38
16,128,800,32,4,2,0.862649,38,38
16,128,800,32,4,4,0.552589,38,38
16,128,800,32,4,8,0.491445,38,38
16,128,800,32,8,2,0.792543,38,38
16,128,800,32,8,4,0.528662,38,38
16,128,800,32,16,2,0.837489,38,38
16,128,800,64,2,2,1.750801,38,39
16,128,800,64,2,4,0.643643,38,39
16,128,800,64,2,8,0.480489,38,39
16,128,800,64,4,2,0.809835,39,39
16,128,800,64,4,4,0.537391,39,39
16,128,800,64,8,2,0.797702,39,39
16,256,800,2,2,2,13.004017,39,41
16,256,800,2,2,4,6.734968,40,41
16,256,800,2,2,8,3.568363,41,41
16,256,800,2,2,16,1.855295,41,41
16,256,800,2,2,32,0.976777,40,40
16,256,800,2,2,64,0.563864,40,40
16,256,800,2,4,2,6.771842,40,40
16,256,800,2,4,4,3.516444,40,40
16,256,800,2,4,8,1.846488,40,40
16,256,800,2,4,16,0.98264,40,40
16,256,800,2,4,32,0.563159,40,40
16,256,800,2,4,64,0.493734,39,39
16,256,800,2,8,2,3.47386,39,40
16,256,800,2,8,4,1.816,40,40
16,256,800,2,8,8,0.960627,40,40
16,256,800,2,8,16,0.560829,39,39
16,256,800,2,8,32,0.491869,39,39
16,256,800,2,8,64,0.455201,39,39
16,256,800,2,16,2,1.928463,39,40
16,256,800,2,16,4,1.021854,39,40
16,256,800,2,16,8,0.577135,39,39
16,256,800,2,16,16,0.501134,39,39
16,256,800,2,16,32,0.455788,39,39
16,256,800,2,32,2,1.253816,39,39
16,256,800,2,32,4,0.681743,39,39
16,256,800,2,32,8,0.515568,39,39
16,256,800,2,32,16,0.472205,39,39
16,256,800,2,64,2,1.014089,39,40
16,256,800,2,64,4,0.636268,39,40
16,256,800,2,64,8,0.492702,39,39
16,256,800,4,2,2,6.612471,39,40
16,256,800,4,2,4,3.463709,40,41
16,256,800,4,2,8,1.736791,40,40
16,256,800,4,2,16,0.936628,40,40
16,256,800,4,2,32,0.52276,40,40
16,256,800,4,2,64,0.461469,40,40
16,256,800,4,4,2,3.505859,40,40
16,256,800,4,4,4,1.774727,40,40
16,256,800,4,4,8,0.94728,40,40
16,256,800,4,4,16,0.532795,40,39
16,256,800,4,4,32,0.460729,39,39
16,256,800,4,4,64,0.421599,39,39
16,256,800,4,8,2,1.842146,39,39
16,256,800,4,8,4,0.969918,39,39
16,256,800,4,8,8,0.540447,39,39
16,256,800,4,8,16,0.46287,39,39
16,256,800,4,8,32,0.419646,38,38
16,256,800,4,16,2,1.174664,38,38
16,256,800,4,16,4,0.627916,38,38
16,256,800,4,16,8,0.467918,38,38
16,256,800,4,16,16,0.432736,38,38
16,256,800,4,32,2,0.941596,38,38
16,256,800,4,32,4,0.573467,38,38
16,256,800,4,32,8,0.451464,38,38
16,256,800,4,64,2,0.965522,38,38
16,256,800,4,64,4,0.571405,38,38
16,256,800,8,2,2,3.07515,38,39
16,256,800,8,2,4,1.59255,39,39
16,256,800,8,2,8,0.85383,39,39
16,256,800,8,2,16,0.503657,39,39
16,256,800,8,2,32,0.431094,39,39
16,256,800,8,2,64,0.407095,39,39
16,256,800,8,4,2,1.731769,39,39
16,256,800,8,4,4,0.918069,39,39
16,256,800,8,4,8,0.520676,39,39
16,256,800,8,4,16,0.441043,39,39
16,256,800,8,4,32,0.40102,39,39
16,256,800,8,8,2,1.124191,38,39
16,256,800,8,8,4,0.606023,39,39
16,256,800,8,8,8,0.441021,38,39
16,256,800,8,8,16,0.40831,38,38
16,256,800,8,16,2,0.930721,38,39
16,256,800,8,16,4,0.52674,38,39
16,256,800,8,16,8,0.422929,38,38
16,256,800,8,32,2,0.875716,38,39
16,256,800,8,32,4,0.52322,39,39
16,256,800,8,64,2,0.953478,39,39
16,256,800,16,2,2,1.726602,39,39
16,256,800,16,2,4,0.915333,39,39
16,256,800,16,2,8,0.51664,39,39
16,256,800,16,2,16,0.426052,39,39
16,256,800,16,2,32,0.382309,39,39
16,256,800,16,4,2,1.140916,39,39
16,256,800,16,4,4,0.615171,39,39
16,256,800,16,4,8,0.442534,39,39
16,256,800,16,4,16,0.39095,39,39
16,256,800,16,8,2,0.92409,39,39
16,256,800,16,8,4,0.513328,39,39
16,256,800,16,8,8,0.396223,39,39
16,256,800,16,16,2,0.831081,39,39
16,256,800,16,16,4,0.483752,39,39
16,256,800,16,32,2,0.885597,39,40
16,256,800,32,2,2,1.530855,39,40
16,256,800,32,2,4,0.813009,40,40
16,256,800,32,2,8,0.448091,40,40
16,256,800,32,2,16,0.388079,39,39
16,256,800,32,4,2,0.96285,39,40
16,256,800,32,4,4,0.528186,39,39
16,256,800,32,4,8,0.405104,39,39
16,256,800,32,8,2,0.835812,39,39
16,256,800,32,8,4,0.473406,39,39
16,256,800,32,16,2,0.829203,39,39
16,256,800,64,2,2,1.944887,39,39
16,256,800,64,2,4,0.836317,39,39
16,256,800,64,2,8,0.412636,39,39
16,256,800,64,4,2,1.011789,39,39
16,256,800,64,4,4,0.487878,38,38
16,256,800,64,8,2,0.832451,38,38
16,512,800,2,2,2,39.364851,38,40
16,512,800,2,2,4,20.642023,40,41
16,512,800,2,2,8,10.490657,40,41
16,512,800,2,2,16,5.341066,40,41
16,512,800,2,2,32,2.747165,40,40
16,512,800,2,2,64,1.464905,40,40
16,512,800,2,4,2,20.360163,40,41
16,512,800,2,4,4,10.667916,41,41
16,512,800,2,4,8,5.39339,41,41
16,512,800,2,4,16,2.759586,41,41
16,512,800,2,4,32,1.472499,40,40
16,512,800,2,4,64,0.820403,40,40
16,512,800,2,8,2,10.454015,40,40
16,512,800,2,8,4,5.38594,40,40
16,512,800,2,8,8,2.764533,40,40
16,512,800,2,8,16,1.457816,40,40
16,512,800,2,8,32,0.823527,39,39
16,512,800,2,8,64,0.637659,39,39
16,512,800,2,16,2,5.433931,39,40
16,512,800,2,16,4,2.832168,39,40
16,512,800,2,16,8,1.478157,39,40
16,512,800,2,16,16,0.827373,39,39
16,512,800,2,16,32,0.65228,39,39
16,512,800,2,32,2,2.97925,39,40
16,512,800,2,32,4,1.583985,39,40
16,512,800,2,32,8,0.85325,39,39
16,512,800,2,32,16,0.67439,39,39
16,512,800,2,64,2,1.715864,39,40
16,512,800,2,64,4,0.930942,39,40
16,512,800,2,64,8,0.684046,39,39
16,512,800,4,2,2,19.709572,39,41
16,512,800,4,2,4,10.324189,41,41
16,512,800,4,2,8,4.941857,41,41
16,512,800,4,2,16,2.560681,41,41
16,512,800,4,2,32,1.362803,41,41
16,512,800,4,2,64,0.761103,40,40
16,512,800,4,4,2,10.280515,40,41
16,512,800,4,4,4,5.008804,41,41
16,512,800,4,4,8,2.562444,41,41
16,512,800,4,4,16,1.356275,40,40
16,512,800,4,4,32,0.761881,40,40
16,512,800,4,4,64,0.621835,40,40
16,512,800,4,8,2,4.964527,39,40
16,512,800,4,8,4,2.581448,40,40
16,512,800,4,8,8,1.356852,39,39
16,512,800,4,8,16,0.754908,39,39
16,512,800,4,8,32,0.621156,39,39
16,512,800,4,16,2,2.721746,39,39
16,512,800,4,16,4,1.417306,39,39
16,512,800,4,16,8,0.771181,39,39
16,512,800,4,16,16,0.625747,38,38
16,512,800,4,32,2,1.590386,38,38
16,512,800,4,32,4,0.869625,38,38
16,512,800,4,32,8,0.643612,38,38
16,512,800,4,64,2,1.108688,38,38
16,512,800,4,64,4,0.698972,38,38
16,512,800,8,2,2,8.765926,38,39
16,512,800,8,2,4,4.517675,39,39
16,512,800,8,2,8,2.329483,39,39
16,512,800,8,2,16,1.257183,39,39
16,512,800,8,2,32,0.713491,39,39
16,512,800,8,2,64,0.586463,39,39
16,512,800,8,4,2,4.580675,39,39
16,512,800,8,4,4,2.379448,39,39
16,512,800,8,4,8,1.264073,39,39
16,512,800,8,4,16,0.713854,39,39
16,512,800,8,4,32,0.587809,39,39
16,512,800,8,8,2,2.498833,38,39
16,512,800,8,8,4,1.316118,39,39
16,512,800,8,8,8,0.7163,39,39
16,512,800,8,8,16,0.577592,39,39
16,512,800,8,16,2,1.485219,38,39
16,512,800,8,16,4,0.801181,39,39
16,512,800,8,16,8,0.600737,39,39
16,512,800,8,32,2,1.073063,39,39
16,512,800,8,32,4,0.67204,39,39
16,512,800,8,64,2,0.918736,39,39
16,512,800,16,2,2,4.57309,39,39
16,512,800,16,2,4,2.373293,39,39
16,512,800,16,2,8,1.254921,39,39
16,512,800,16,2,16,0.707625,39,39
16,512,800,16,2,32,0.579993,39,39
16,512,800,16,4,2,2.505162,39,39
16,512,800,16,4,4,1.320721,39,39
16,512,800,16,4,8,0.721274,39,39
16,512,800,16,4,16,0.584773,39,39
16,512,800,16,8,2,1.457035,39,39
16,512,800,16,8,4,0.78415,39,39
16,512,800,16,8,8,0.572604,39,39
16,512,800,16,16,2,1.051158,39,39
16,512,800,16,16,4,0.635521,39,39
16,512,800,16,32,2,0.891561,39,39
16,512,800,32,2,2,2.625102,39,40
16,512,800,32,2,4,1.359025,40,40
16,512,800,32,2,8,0.731531,40,40
16,512,800,32,2,16,0.581778,39,39
16,512,800,32,4,2,1.526995,39,39
16,512,800,32,4,4,0.81618,39,39
16,512,800,32,4,8,0.596139,39,39
16,512,800,32,8,2,1.061284,39,39
16,512,800,32,8,4,0.627113,39,39
16,512,800,32,16,2,0.886244,39,39
16,512,800,64,2,2,1.844878,39,39
16,512,800,64,2,4,0.918395,39,39
16,512,800,64,2,8,0.604679,39,38
16,512,800,64,4,2,1.097776,38,38
16,512,800,64,4,4,0.669677,38,38
16,512,800,64,8,2,0.899541,38,38
16,1024,800,2,2,2,43.788948,38,41
16,1024,800,2,2,4,22.817976,41,42
16,1024,800,2,2,8,11.570501,41,42
16,1024,800,2,2,16,5.880933,41,42
16,1024,800,2,2,32,3.016597,41,41
16,1024,800,2,2,64,1.596664,41,41
16,1024,800,2,4,2,22.428704,41,42
16,1024,800,2,4,4,11.828396,42,42
16,1024,800,2,4,8,5.954129,42,42
16,1024,800,2,4,16,3.02834,42,41
16,1024,800,2,4,32,1.605079,41,41
16,1024,800,2,4,64,0.893651,41,40
16,1024,800,2,8,2,11.474396,40,41
16,1024,800,2,8,4,5.945902,41,41
16,1024,800,2,8,8,3.02789,41,41
16,1024,800,2,8,16,1.590044,40,40
16,1024,800,2,8,32,0.895423,40,40
16,1024,800,2,8,64,0.663883,40,40
16,1024,800,2,16,2,5.909743,39,40
16,1024,800,2,16,4,3.099184,40,40
16,1024,800,2,16,8,1.609052,40,40
16,1024,800,2,16,16,0.898735,40,40
16,1024,800,2,16,32,0.664198,40,40
16,1024,800,2,32,2,3.248832,39,40
16,1024,800,2,32,4,1.70869,40,40
16,1024,800,2,32,8,0.922518,40,40
16,1024,800,2,32,16,0.687487,40,40
16,1024,800,2,64,2,1.840398,39,40
16,1024,800,2,64,4,0.998904,40,40
16,1024,800,2,64,8,0.714328,40,40
16,1024,800,4,2,2,21.871991,40,42
16,1024,800,4,2,4,11.497527,41,42
16,1024,800,4,2,8,5.514559,42,42
16,1024,800,4,2,16,2.838729,41,41
16,1024,800,4,2,32,1.497658,41,41
16,1024,800,4,2,64,0.832652,41,41
16,1024,800,4,4,2,11.336596,41,42
16,1024,800,4,4,4,5.570071,41,42
16,1024,800,4,4,8,2.841092,41,41
16,1024,800,4,4,16,1.487298,41,41
16,1024,800,4,4,32,0.828626,41,40
16,1024,800,4,4,64,0.622902,40,40
16,1024,800,4,8,2,5.512559,40,40
16,1024,800,4,8,4,2.855197,40,40
16,1024,800,4,8,8,1.476781,40,40
16,1024,800,4,8,16,0.820096,40,39
16,1024,800,4,8,32,0.620441,39,39
16,1024,800,4,16,2,2.992311,39,39
16,1024,800,4,16,4,1.543901,39,39
16,1024,800,4,16,8,0.835492,39,39
16,1024,800,4,16,16,0.632,39,39
16,1024,800,4,32,2,1.728192,38,39
16,1024,800,4,32,4,0.932338,38,39
16,1024,800,4,32,8,0.66591,38,38
16,1024,800,4,64,2,1.179727,38,39
16,1024,800,4,64,4,0.773692,38,38
16,1024,800,8,2,2,9.834589,38,40
16,1024,800,8,2,4,5.094923,39,40
16,1024,800,8,2,8,2.607769,39,40
16,1024,800,8,2,16,1.393475,39,39
16,1024,800,8,2,32,0.786796,39,39
16,1024,800,8,2,64,0.619737,39,39
16,1024,800,8,4,2,5.119412,39,40
16,1024,800,8,4,4,2.657069,39,40
16,1024,800,8,4,8,1.394563,39,39
16,1024,800,8,4,16,0.778318,39,39
16,1024,800,8,4,32,0.616459,39,39
16,1024,800,8,8,2,2.764277,39,39
16,1024,800,8,8,4,1.439214,39,39
16,1024,800,8,8,8,0.779559,39,39
16,1024,800,8,8,16,0.608906,39,39
16,1024,800,8,16,2,1.611852,39,39
16,1024,800,8,16,4,0.864715,39,39
16,1024,800,8,16,8,0.639651,39,39
16,1024,800,8,32,2,1.145535,39,39
16,1024,800,8,32,4,0.747197,39,39
16,1024,800,8,64,2,1.021002,39,39
16,1024,800,16,2,2,5.084658,39,40
16,1024,800,16,2,4,2.65095,39,40
16,1024,800,16,2,8,1.388512,39,40
16,1024,800,16,2,16,0.781295,39,39
16,1024,800,16,2,32,0.619195,39,39
16,1024,800,16,4,2,2.779823,39,40
16,1024,800,16,4,4,1.449129,39,40
16,1024,800,16,4,8,0.787392,39,39
16,1024,800,16,4,16,0.620269,39,39
16,1024,800,16,8,2,1.584431,39,40
16,1024,800,16,8,4,0.85339,39,39
16,1024,800,16,8,8,0.624435,39,39
16,1024,800,16,16,2,1.118826,39,40
16,1024,800,16,16,4,0.718599,39,40
16,1024,800,16,32,2,0.99755,39,40
16,1024,800,32,2,2,2.875659,39,40
16,1024,800,32,2,4,1.489083,40,40
16,1024,800,32,2,8,0.805799,40,40
16,1024,800,32,2,16,0.631705,40,40
16,1024,800,32,4,2,1.657687,39,40
16,1024,800,32,4,4,0.88569,39,40
16,1024,800,32,4,8,0.652424,39,39
16,1024,800,32,8,2,1.131115,39,39
16,1024,800,32,8,4,0.716913,39,39
16,1024,800,32,16,2,0.984141,39,39
16,1024,800,64,2,2,1.893137,39,39
16,1024,800,64,2,4,0.955449,39,39
16,1024,800,64,2,8,0.650195,39,39
16,1024,800,64,4,2,1.166151,38,39
16,1024,800,64,4,4,0.737148,38,38
16,1024,800,64,8,2,0.989956,38,38
